,0
281,"
Uma Jornada para a Felicidade


                                    Algumas pessoas consideram a compaixão, o amor e o perdão questões religiosas. Elas estão erradas. O amor e a compaixão são imperativos. Não há como ignorá-los, seja você religioso ou não. Eles são necessários se quisermos ser felizes e se quisermos ser bons cidadãos. No que diz respeito à religião, caso você se sinta confortável com alguma crença, adote-a. Se você não a quiser, tudo bem, deixe-a para lá. Mas é importante entender a natureza da compaixão porque é uma qualidade humana básica e necessária.

- Dalai Lama                                


"
282,"
Com gratidão e muito amor, mãe


                                    A você devo tudo, mãe. A mulher que sou, a pessoa que me tornei, os princípios que carrego e os valores que defendo são resultado da educação que você me deu. E é com muito orgulho que afirmo que tenho a melhor mãe do mundo, é com muita alegria que juro que estarei ao seu lado eternamente.

Não foram meras palavras tudo que me transmitiu, não foram lições desprovidas de credibilidade. Seu exemplo como mulher guerreira, sua capacidade de ser um pilar da família, seu dom de amar como mais ninguém é capaz, me marcaram profundamente. Olho para você e vejo a imagem do que eu quero realmente ser.

Agradeço de coração. Sei que tudo que eu possa dar não será suficiente para retribuir o que você merece, mas ainda assim agradeço. O que nos liga é inexplicável, apesar de não concordarmos em todas as coisas. Eu amo muito você, minha mãe.                                


"
283,"
Para a Mulher que Me Deu Vida


                                    Você cuidou de mim desde a hora que o mundo abriu as portas para minha vida. Foi você quem me ensinou a dar os primeiros passos e a crescer através do seu alimento. Querida Mãe, tenha um Feliz Dia da Mulher! 

Não existem pessoas tão generosas como você. Mulheres assim tão especiais são raras e merecem um agradecimento profundo por tornarem o mundo mais belo. E você, mamãe, merece tudo que existe de positivo na vida. Merece meu carinho, atenção e toda minha dedicação. Te amo, mãe!                                


"
284,"
Mistério


                                    Mistérios de uma vida, duas almas...
Loucuras de paradigmas, sonhos, desejos...
Estou perdida sem chão sem razão
Meu corpo conduz minha alma...
Leva-me longe... Longe de tudo que um dia já existiu perto.
E, hoje é só mistérios... Lacunas e muitas indagações...
Mistério... Que não me permite entender pra onde estou indo...
Pra onde estou indo?
Tem volta? Será que quero voltar?
Não... Por favor, não quero voltar... Não quero me encontrar quero permanecer perdida... vivendo cada dia como se fosse o único...
A única coisa que ainda quero é o mapa que envolve teu corpo... Para assim seduzir-te de amor... prazer... desejos 
Sei que estou perdida nesse misterioso encontro de almas... de medos... descobertas... mas tenho certeza que preciso ficar submersa nessa brisa de anseios...                                


"
285,"
A sua atenção tão especial

 


                                    A sua atenção neste momento tão especial é algo que jamais irei esquecer, e por isso agradeço do fundo do meu coração.                                


"
286,"
Agradeço à minha mãe pela vida que tenho


                                    Eu sei o que é ser feliz e amada, protegida e acarinhada desde o berço até ao dia de hoje. Sei também o que é ter esperança e o que é ser uma filha desejada. Mãe, eu lhe agradeço por tudo que sei, pelo que acredito e pela pessoa que sou.

Você é um exemplo para mim, o ser humano mais bonito que algum dia encontrei neste mundo. Nas dificuldades a sua palavra é rainha e sempre me orienta, nas alegrias o seu olhar é festivo e me liberta os sentidos.

Ser mãe não é fácil, mas quando olho para sua vida e para tudo que passou eu sinto que ninguém desempenha esse papel com tanta facilidade como você. Tenho muita sorte em ter ao meu lado a minha heroína, a doce mulher da minha vida. Obrigada, mamãe!                                


"
287,"
Minha mãe, meu anjo e meu tudo


                                    Minha mãe, você não me deu a vida, mas mesmo assim devo tudo a você. Não sei que seria de mim sem você, nem onde estaria, e na verdade não quero nunca descobrir. Hoje quero apenas agradecer, e dizer mais uma vez quanto amo você!

Você é meu anjo e meu tudo. E sei que no meio do azar, tive a maior sorte do mundo, pois só assim tive você como mãe. Não sei como posso retribuir tudo que você faz e fez, mas tudo vou fazer para que se orgulhe de mim. Eu te amo, minha verdadeira mãe!                                


"
288,"
Agradeço agora à minha mãe


                                    Agradecer a você é pouco para todo bem que você me proporciona desde o primeiro instante. Mamãe, eu lhe devo minha vida – a vida que seu coração gerou; eu lhe devo meus sorrisos, aqueles que são só seus. 

Como eu gosto de você! Acho que ninguém compreenderá com facilidade este amor que nos une. É algo raro, precioso demais até. É algo que não se explica; que se sente de uma forma diferente.

Sou uma filha feliz, sorridente.
Sou sua filha e a amo perdidamente, mãe!                                


"
289,"
Devo tudo o que sou a você


                                    Hoje pensei o que seria da minha vida se você não tivesse me acolhido. Acabei concluindo que se nossos caminhos não se cruzassem, a esta hora estaria perdida e sem qualquer alegria no meu dia a dia. 

Não é difícil perceber que a você eu devo tudo. Seu carinho e sua generosidade salvaram o meu rumo que estava destinado ao fracasso. Você será eternamente um exemplo para mim e o amor que nos une jamais desaparecerá.                                


"
290,"
Nossa amizade é um privilégio

 


                                    Quando olhamos para o nosso lado e vemos alguém que está sempre presente, uma pessoa que nunca nos deixa desanimar, só podemos estar gratos. Amigos que nos dão palavras de coragem e que lutam para nos ver felizes, são raros hoje em dia. E eu tive a sorte de encontrar você, qual luz para meu caminho e tesouro para meus dias.

Que seu futuro permita que você alcance todos os seus sonhos. Muita paz e amor é o meu sincero desejo para sua vida. Jamais esquecerei tudo o que você fez por mim. Nossa amizade é um verdadeiro privilégio que eu quero continuar a estimar.                                


"
291,"
Um agradecimento às minhas novas amizades


                                    Fazer novas amizades é uma das melhores experiências que podemos ter. Alguém que entra na nossa vida traz sempre muito de interessante para compartilhar, tem hábitos e formas de viver que desconhecemos e, por isso, sempre aprendemos muito com elas.

A todos as minhas amizades mais recentes agradeço de coração. Podemos estar ainda no começo da nossa proximidade, mas tenho certeza que o tempo acabará por fortalecer nossos laços.                                


"
292,"
Afeto não é Sangue, Mãe

 


                                    A saudade já está apertando meu peito! Somos a prova que afeto é mais importante que sangue, que verdade é mais forte que linhagem. Você é mais que mãe adotiva. 

Você é meu mundo! Minha vontade de viver! Agora que você vai viajar, a distância vai morder meu coração, mas tenho certeza que o tempo vai passar rápido. Tenha uma boa viagem, mãe! Beijo.                                


"
293,"
Sua amizade é de ouro


                                    Acho que nunca lhe disse “obrigado”. Isso é algo que tem atormentado um pouco meu pensamento, porque a amizade não é coisa gratuita. Não é algo que a gente encontra e mantém durante tantos anos sem dar algo em troca. Somos amigas faz tempo, é já desde a infância e você sempre esteve pronta para me escutar e dar todos os conselhos, me falando sempre com a verdade. Nossa amizade é cor para minha vida. Obrigado por ser minha amiga.                                


"
294,"
Agradeço a Deus por mais um dia









Cada dia é uma dádiva, uma oportunidade de transformar sonhos em realidade, e por mais este dia de vida eu Te agradeço, meu Deus!                                    


"
295,"
Você me transmitiu força e confiança


                                    Eu não posso ser chamada de vencedora sem partilhar o mérito da minha vitória. Tudo o que eu consegui, apesar das muitas dificuldades, foi o resultado do meu esforço, mas também da força que você sempre me deu.

Quem tem uma amiga como você jamais pensará em desistir! Eu te agradeço por sempre ter transmitido confiança para mim e por ter sido a primeira pessoa a acreditar em minhas capacidades. 


"
296,"
Minha Avó, Meu Tesouro


                                    Tenho a felicidade de possuir em uma só pessoa a beleza da vida. Você, vovó, é meu tesouro! Não vou esquecer nunca tudo que você me proporcionou desde que era criança. 

Seu colo, seu carinho, seus ensinamentos! Não tenho outra mãe senão você, minha avó amada! Agradeço por ter segurado minha mão quando mais precisei. Obrigada por beijar meu coração a toda hora!                                


"
297,"
Para alguém especial que partiu da minha vida


                                    É difícil ver partir alguém tão especial. Algumas pessoas deveriam ser eternas, pois têm a capacidade única de tocarem o coração de quem as rodeia e de lhes arrancarem um sorriso nos dias mais tristes. Infelizmente, a morte não escolhe quem vai levar, e um dia ela resolveu tirar você de mim, uma perda que ainda não consegui superar totalmente.

Tenho saudades de ouvir aqueles seus sábios conselhos, de ficar conversando sobre todos os assuntos possíveis. Sinto falta de simplesmente ter você por perto, pois sempre que isso acontecia eu sabia que estava plenamente feliz. Se pudesse, eu voltava atrás para poder reviver os grandes momentos que compartilhamos, mas é impossível e apenas me restam recordações.

Nunca esquecerei nada do que fomos, onde quer que eu esteja. A minha vida ficou mais rica pela oportunidade que tive de conhecer você. E se por um último instante eu lhe pudesse dizer algumas palavras, certamente elas seriam de sincero agradecimento. 


"
298,"
Agradeço a Deus pelo bebê que está chegando


                                    Eu Te agradeço, meu Deus, por esta bênção tão grande, tão maravilhosa, que é o meu filho que está para chegar! Não existe maior dádiva que um filho, e agora que o meu amado bebê está chegando, eu sinto o coração explodindo de tanta felicidade. 

Meu Deus, eu Te agradeço, por toda minha vida eu vou agradecer por esta maravilha, e diariamente me esforçarei por honrar o privilégio que é ter um filho!                                


"
299,"
Um bom marido e um pai exemplar


                                    Todos os dias eu sou grata pela bênção de ter o homem da minha vida do meu lado. Foi uma escolha sensata, a melhor das minhas decisões. Se pudesse voltar atrás, faria tudo de novo, prometeria mais uma vez amor eterno e lutaria todos os dias por ele, como sempre fiz até agora.

Quantas coisas maravilhosas já nos aconteceram nesta vida! Juntos somos mais fortes e temos provado isso a cada obstáculo. Temos vivido lindos momentos e eu não poderia ser uma mulher mais completa, pois você é um marido compreensivo e carinhoso, o companheiro perfeito para as alegrias e as tristezas.

Acima de tudo, sou feliz por ver o bom chefe de família que você é. Sinto-me segura sempre que penso no bom exemplo que dá. Ser um bom pai é falar mais através de ações do que em palavras e não duvido que há algo de bom para aprender, quando se fica observando sua atitude perante a vida.

Obrigada por tudo, meu amor! 


"
300,"
A Época Final do Ano Começa Agora


                                    Agora que entramos na época final do ano eu quero manifestar meu agradecimento profundo a tudo que a vida me deu. Sou uma pessoa privilegiada, porque reconheço felicidade em tudo que assisto na vida. 

É assim que pretendo receber o novo ano que está prestes a começar. Vou lutar ainda mais por tudo aquilo em que acredito. Vou amar mais, cuidar mais, viver mais. 

Serei participante e não espectador. O novo ano será brilhante e escreverei minha história a cada dia. Feliz Ano Novo!                                


"
301,"
Agradeço o seu apoio, amiga


                                    Agradeço o seu apoio, querida amiga. Você nunca falhou quando mais precisei. Jamais esquecerei o que fez por mim.                                


"
302,"
Respeito muito sua nobre missão, diretora


                                    Ser professora não é fácil, e diretora mais difícil ainda. É por isso que hoje quero lhe deixar uma palavra de agradecimento e profundo respeito pelo trabalho que tem realizado na escola, junto de todos.

Não há aluno que não lhe reconheça mérito nem alguém da equipe que não esteja grato por trabalhar ao seu lado. Sinto que todos nos sentimentos agradecidos porque percebemos que sua intenção é elevar o ensino e a educação ao ponto que ela merece estar. Que belo trabalho você tem feito!                                


"
303,"
Homenagem aos que partiram


                                    No dia de hoje presto homenagem aos que partiram dedicando todo meu amor, saudade e agradecimento pelas lindas lembranças.                                


"
304,"
A Melhor das Mães


                                    Uma avó que representa o melhor de uma mãe – você, meu amor, minha vovó! Tenho a sorte de ter na melhor das avós, a melhor mãe do mundo. Sempre senti seu carinho, sua educação, seus ensinamentos. 

Sempre soube o que é o amor, porque você me fez descobrir todos os dias. Mil agradecimentos! Sua missão, seu dever está cumprido e nunca vai ser esquecido. Te amo, vovó!                                


"
305,"
Agradecimento por um TCC tão importante

 


                                    Agradeço primeiramente a Deus, pois sem a Sua graça não seria capaz de alcançar a conclusão deste trabalho.

Meu agradecimento a esta instituição por ter me proporcionado a estrutura necessária para que pudesse crescer academicamente e pessoalmente.

Toda a minha gratidão ao corpo docente e, em especial, ao meus orientadores por todo incentivo e apoio tão importantes. Sem sua ajuda e ensino nada disso seria possível. 

À minha família e amigos, por serem meu pilar, estarem ao meu lado e me fazer acreditar que tinha a força e as ferramentas necessárias para finalizar este trabalho.

E, por fim, agradeço todas as pessoas que, de alguma forma, foram essenciais para que alcançasse este objetivo com o qual sempre sonhei.                                


"
306,"
Uma Palavra de Gratidão e um Curso para Sempre


                                    Agradeço a Deus por ter me fortalecido ao ponto de superar as dificuldades e também por toda saúde que me deu e que permitiu alcançar esta etapa tão importante da minha vida.

A esta universidade e a toda sua direção, eu deixo uma palavra de agradecimento por todo ambiente inspirador e pela oportunidade de concluir este curso.

Aos professores eu agradeço a orientação incansável, o empenho e a confiança que ajudaram a tornar possível este sonho tão especial.

À minha família e amigos, que nunca desistiram de mim e sempre me ofereceram amor, eu deixo uma palavra e uma promessa de gratidão eterna. 

A todas as pessoas que de alguma forma fizeram parte do meu percurso, eu agradeço com todo meu coração.                                


"
307,"
Se me Amas de Verdade


                                    Se me ama de verdade
Não deixe para mostrar esse amor depois
Pois o depois poderá ser tarde demais.

Se me ama de verdade
Não me diga: ""me preocupo com você""
Mas sim: ""esteja ao meu lado sempre"",
Pois juntos dividiremos e superaremos 
As adversidades do dia a dia.

Se me ama de verdade
Não espere eu chamar você para um passeio
Pegue-me pelas mãos e me faça uma surpresa,
Me leve para qualquer lugar,
Pois por mais simples que seja, o mais importante
Será ao seu lado sempre estar.

Se me ama de verdade
Se me vir triste, não me diga: ""não fique assim""
Brinque, conte-me uma piada e
Tente arrancar aquele sorriso dos meus lábios, 
Me fazendo esquecer, pelo menos, naquele 
Momento, o que estiver doendo em minha alma.

Se me ama de verdade
Não me digas: ""vou tentar ajudar você 
No que for possível""
Me mostre que está tentando o impossível
Pois para quem ama, o impossível é pouco,
Mas vale sempre a intenção, e jamais esquecerei 
Que um dia, você pelo menos tentou.

Se me ama de verdade
Não me digas ""quero beijar você""
Corra para os meus braços e me beije 
Loucamente, como se fosse sempre a primeira 
Vez em que com ele você me enlouqueceu.

Se me ama de verdade
Não me pergunte: ""quer fazer amor comigo?""
Me arraste com você, e viraremos um só.
Me encante com todos os seus encantos,
Me ame arrebatadamente, e me eleve aos céus, 
E depois repousaremos nas nuvens.

Se me ama de verdade
Não me diga que um presente não pode 
Me comprar, seja lá por que circunstância for
Mostre simplesmente que se lembrou, que 
Aquela data era muito importante para mim.
Pois já estar ao seu lado, é o maior presente
Que recebo de você, diariamente.

Agora, se me ama de verdade
Não me digas simplesmente: ""eu te amo!""
Jamais me mostre esse amor apenas com 
Palavras. Pois as palavras, o vento as leva.
Mostre-me este amor com toda a sua 
Capacidade de amar, com seus gestos, 
Seus carinhos, e principalmente
Com as suas atitudes mais inesperadas
Que me surpreendem e até me roubam
Algumas lágrimas de felicidade, pois sentirei 
Sempre em você que me ama de verdade

Quanto a mim, me dê a chance de lhe mostrar
O tamanho do meu amor por você,
Mas não lhe mostrarei por simples palavras
Me entregarei a você de corpo e alma
Porque eu amo você de verdade!                                


"
308,"
Deus, obrigada pelo presente da vida


                                    Meu amado Deus, eu Te sou muito grata por este presente maravilhoso que é a vida! Agradeço também pelas pessoas que o Senhor colocou em meu caminho. Algumas delas me inspiram, me ajudam, me desafiam e me encorajam a ser cada dia melhor.

Eu Te agradeço, Senhor, por todas as coisas boas e más que me aconteceram. Cada uma delas, ao seu modo, me fizeram chegar onde eu cheguei, e me fizeram ser quem eu sou. Foi a minha jornada de tropeços, vitórias e derrotas, que me fez enxergar o verdadeiro significado e beleza da vida. 

Eu amo a minha vida, Senhor! Abençoa-me com boa saúde, segurança, conforto, paz e alegria. Que as minhas preces e a minha gratidão cheguem ao Senhor. Amém!                                


"
309,"
Uma Gratidão Incondicional


                                    Você podia ter tomado outras opções. Podia ter seguido outros caminhos, outras estradas na vida. Mas você escolheu ficar comigo! Só posso agradecer! Você é o amor da minha vida. 

E não tem essa coisa de mãe adotiva entre nós. Você é minha mãe – adquiriu esse direito no primeiro instante que o amor se lembrou de nós. Sou feliz porque você existe, sabe? Sua presença na minha vida é o ar que respiro. Um agradecimento eterno, mãe!                                


"
310,"
O zelo que só os pais demonstram


                                    Meus queridos pais, o tempo passou e eu não sou mais aquela criança de há uns anos. Hoje me tornei em uma pessoa diferente, mas tudo o que sou agora, eu devo a vocês. 

Não há palavras que possam demonstrar toda a gratidão que sinto pelo esforço que vocês fizeram por mim. A educação que me deram, os valores que vocês me ensinaram, tudo isso foi muito útil e eu me honro de ainda os aplicar na minha vida.

Recordo com carinho todo o zelo que vocês demonstraram. Sempre tive o que comer e vestir, fruto do suor do seu trabalho. Sempre passei momentos de felicidade, resultado da sua vontade de me proporcionar verdadeiras alegrias.

Mesmo quando eu não era o jovem mais fácil de se lidar, vocês não desistiram de mim e nas ocasiões em que eu mais precisei, vocês me deram todo o apoio possível. Nunca esquecerei todos os cuidados que vocês tiveram comigo!                                


"
311,"
Vocês são Minha Obra de Arte


                                    Vocês são minha obra de arte, meu tesouro a descoberto. Vocês são meus filhos amados, são minha esperança, minha força! Fico feliz quando olho para vocês e encontro pessoas maravilhosas, bem formadas e com uma energia de viver maior que a própria vida. 

Isso me mostra que sempre fiz minha parte de que tanto me orgulho. Continuem assim, adultos generosos e crianças para sempre no meu coração.                                


"
312,"
Sinto Vontade de te Abraçar


                                    Você me deu tanto; você me deu tudo. Mas agora parece que algo está sendo roubado, sabe? Sinto saudades suas, minha mãe. Sinto muito sua falta! Tenho vontade de te abraçar e largar nunca, mas estamos longe. 

Merecíamos estar juntas a toda hora, constantemente ligadas. É claro que em breve vamos estar próximas de novo, mas cada minuto que passo separada de você é um tormento para meu coração! Até breve, querida mãe!                                


"
313,"
Meu irmão, meu melhor amigo


                                    Meu irmão, quando você chegou ao mundo eu já aqui estava, esperando você, mas longe de imaginar quão importante você se tornaria para mim. 

Não fomos nós que escolhemos ser irmãos, não tivemos essa opção, mas escolhemos ser amigos. A amizade entre nós nasceu cedo e foi crescendo forte até ao ponto de hoje eu poder dizer que meu irmão é o meu melhor amigo!

Apesar de considerar que sentimentos como a amizade não se devem agradecer, sinto enorme vontade de lhe agradecer por tudo, meu irmão, ou simplesmente lhe agradecer por existir. Pois sinto uma grande alegria por contar, em minha vida, com o conforto da sua amizade. 

Eu te amo, meu irmão! Eu vou amar você até ao final dos meus dias, e essa é uma das poucas certezas que eu tenho na vida, e que me provoca grande felicidade.                                


"
314,"
Agradecimento a Deus pelo dom da vida


                                    Eu Te agradeço, meu Deus, porque estou vivo. Sim, a vida é um dom que Tu nos concedes e nós temos que aprender a cuidar desse valioso tesouro. Fazer a Tua vontade é a melhor forma de o conseguirmos.

Guia meus pés no dia de hoje, pois nem sempre sei qual é a melhor direção. Mostra-me qual é o caminho devo seguir. E quando anoitecer, que eu possa sentir que fui plenamente abençoado.                                


"
315,"
Obrigada por tudo, meu noivo


                                    Meu amor, você é meu mundo, meu universo, e habitar neles é a única forma possível de viver. Você não me deu o dom da vida, mas me ensinou a desfrutar devidamente dela e por isso, e por tudo, eu lhe agradeço!

Obrigada, meu amor, por construir esta enorme quantidade de maravilhosos momentos ao meu lado. Obrigada por me fazer sorrir, por todos os dias e durante todo o dia encher meu coração de exultante alegria com a sua existência. Obrigada por caminhar ao meu lado, e por estar disposto a prolongar essa caminhada indefinidamente.

Eu te amo, muito! E lhe agradeço ainda mais por me fazer tão feliz, e por ter dado um significado tão maior e mais profundo à minha vida.                                


"
316,"
Agradeça a Você Mesmo


                                    Sempre que você sentir necessidade de agradecer, agradeça a você também. Egoísmo? Não. É gratidão e reconhecimento com a única pessoa responsável por tudo que acontece com você. Nada de bom ou ruim acontece se você não permitir.

Achar culpados e heróis é perca de tempo, pense que você é o responsável. Ah! E Deus? Não é Ele quem decide tudo? Sim, mas você decide de que forma Ele vai agir em sua vida. 

É você quem decide se Ele orienta ou pune você. Se você parar um pouco e analisar, você entenderá. Pode me dizer não tenho sorte. Eu lhe pergunto, você joga? Você arrisca? Se me disser ""eu não progrido no trabalho"". Pergunto, você já procurou outro?

Assim é tudo na vida, você é o responsável. Portanto, quando der um ""muito obrigado"", dirija-se a você também, pois se alguém o ajudou, foi você que deu oportunidade a ele.

E tenha também a mesma conduta ao procurar culpados para fatos que ocorreram, pois foi também você quem deu a oportunidade. Se pensarmos assim teremos um mundo mais justo e feliz, pois cada um irá se preocupar com seus atos e procurar fazer o melhor, para ter o melhor.                                


"
317,"
Retribuir com prazer


                                    Agradecer é viver momentos 
felizes com você.
Agradecer é perceber 
que sem você não sei viver.
Agradecer é retribuir tudo que me 
deu sem pedir nada em troca.
Agradecer é saber que 
com você terei sempre prazer.                                


"
318,"
Obrigada a todos os meus amigos


                                    Tenho tantas bênçãos na vida que às vezes tenho medo de parecer ingrata, pelo que hoje quero agradecer a um dos pedaços mais importantes da minha vida. A vocês, meus amigos, a todos e a cada um, eu quero agradecer por tudo! 

Por todo apoio, todo carinho, por sempre estarem aí, por cada um ser especial e único e trazer para minha vida algo também especial e único. Não imagino uma vida feliz sem cada um de vocês fazendo parte dela. E assim espero que continuemos sempre, juntos nesta e nas próximas vidas. Obrigada amigos! Amo todos vocês!                                


"
319,"
Agradeço a todos que tornaram isto possível


                                    A todos os professores do meu curso, mas especialmente ao meu orientador, agradeço os muitos ensinamentos e as múltiplas sugestões que contribuíram para o desenvolvimento e aperfeiçoamento do meu trabalho.

Aos meus pais que nunca mediram esforços e que sempre me apoiaram e aturaram, um profundo obrigado.

Aos meus irmãos que são a alegria da minha vida e aos meus amigos que muito me ajudaram nesta e noutras alturas da minha vida, agradeço do fundo do meu coração.

A todos os que de alguma forma tornaram possível este trabalho, peço a Deus que dê a vocês muitas e grandes bênçãos.                                


"
320,"
Agradecimento a Deus pela família que tenho


                                    Meu Deus, quero muito Te agradecer pela família que tenho. Problemas todos nós enfrentamos e dias difíceis sempre haverá em todas as casas, mas nós confiamos plenamente na Tua orientação e o resultado é uma união muito forte entre nós.

Eu me orgulho muito por sentir que existe verdadeiro amor nos laços que nos têm mantido próximos. Tudo o que peço é que nós possamos continuar assim para sempre. 


"
321,"
Uma amiga virtual muito especial


                                    Apesar de não nos conhecermos pessoalmente e de nossa amizade ser apenas virtual, eu quero agradecer por se ter tornado em alguém essencial em minha vida.

Você tem sempre uma palavra amiga para me dar e fica conectada até às horas que for necessário só para que eu tenha o seu apoio. 

Nada impedirá de nos conhecermos pessoalmente. Sinto que esse momento vai chegar e a nossa amizade se tornará forte para toda a vida.                                


"
322,"
Um dos Maiores Amores da Minha Vida


                                    Todos os dias penso nas coisas que você sempre me proporcionou, madrinha! E aí sinto um vazio por sentir que jamais vou retribuir tudo que recebi e recebo todos os dias. Agradeço por tudo! 

Você é uma pessoa muito especial e um dos grandes amores da minha vida. Seu jeito forte e inspirador é responsável pela minha forma feliz de enxergar a vida. Você é tudo para mim e merece meu agradecimento profundo eternamente. Beijo, madrinha!                                


"
323,"
Agradecimento ao melhor chefe do mundo


                                    Estimado chefe, hoje quero lhe dedicar estas palavras de agradecimento, pois sinto que devo muito a você e nem sempre consigo expressar isso com justiça.

Você me deu uma oportunidade quando eu mais precisei, acreditou em mim e nas minhas capacidades, e por tudo isso agradeço. 

Mas também sinto muita gratidão por tudo que me ensinou, pela paciência que demonstrou no início e por nunca ter desistido de mim. 

Você é o melhor chefe do mundo, e para sempre terá minha gratidão!                                


"
324,"
A vida sem você não teria a mesma graça


                                    Minha querida amiga, você sabe o quanto é importante para mim, mas eu quero, ainda assim, lhe agradecer pela amizade sincera que me dedica.

Obrigada amiga! De coração! Sem você do meu lado a vida seria mais pobre, sem graça. Sem você do meu lado eu não seria certamente tão feliz, pois quem tem uma amiga como você, tem alegria, conforto, companhia, apoio, carinho, assegurados.
Obrigada, minha querida amiga! Por tudo e muito mais!                                


"
325,"
Ficamos muito felizes por participar deste projeto, querido cliente


                                    É com muita alegria que agradecemos você, cliente, pela confiança de sempre. Fazer um bom trabalho e deixar você mais perto do sucesso, é nossa maior meta.

Ficamos muito felizes em poder nos dedicar de corpo e alma a um projeto que acreditamos. Você é um cliente especial e sabemos que nossa sintonia é única.

Obrigado por nos dar a honra de trabalhar ao seu lado, querido cliente!                                


"
326,"
Ore em agradecimento por esta tarde


                                    Hoje o dia amanheceu mais belo e pude sentir a presença divina em todos os lugares. O Senhor veio abençoar minha tarde e espero que a sua também.

Ore, agradeça e sinta a presença divina na sua vida. Deus está em todo lugar e sempre irá lhe acompanhar, basta que você permita que Ele entre no seu coração.

Tenha uma tarde abençoada!                                


"
327,"
Agradeço a todos que tornaram possível esta tese


                                    Em primeiro lugar, agradeço a Deus pela proteção e pelas oportunidades que me concedeu ao longo da vida.

Pela dedicação, orientação e muitos ensinamentos, agradeço ao meu orientador que demonstrou ter uma enorme paciência para atender às minhas múltiplas questões.

Aos meus pais agradeço pelos constantes incentivos e compreensão e à restante família por todo o apoio.

Aos meus colegas de curso que sofreram tanto quanto eu, o meu sincero agradecimento.

Aos meus amigos agradeço a paciência que tiveram comigo ao longo deste tempo.

A todos, mesmo a alguns que não mencionei aqui, muito obrigado.                                


"
328,"
Eu amo você e lhe agradeço, querida mãe


                                    Minha mãe querida, certeza de amor e companhia, hoje eu quero lhe agradecer por tudo e com estas palavras homenagear a melhor mãe que o mundo irá alguma vez conhecer, você!

Por todas as lágrimas enxugadas. Por todas as palavras proferidas com carinho. Pelo colo sempre disponível. Pelos sorrisos compartilhados. Pelo sofrimento que você escondeu de mim para me poupar. Pelas gargalhadas que você me arrancava para tentar em mim sarar uma dor. 

Pela sensação de amparo, de nunca estar sozinha, de conforto, carinho e amor infinito que você incutiu em mim... Eu lhe agradeço, minha mãe! Por tudo isso e por muito mais.

Eu lhe agradeço a minha vida e a você dedico o meu amor. Saiba que por toda minha vida vou tentar honrar seu nome, a maravilhosa mãe que você é e sempre foi. Eu te amo, mamãe do meu coração!                                


"
329,"
Agradecimento a Deus por uma conquista


                                    Meu Deus, contigo compartilho a alegria desta maravilhosa conquista, pois foi através da tua força e do teu poder que eu consegui esta recompensa tão importante para mim.

É um momento de muita emoção e meu coração está carregado de gratidão. Com a tua soberana presença ao meu lado, eu consigo perceber que não existem impossíveis na minha vida. 


"
330,Atos de Agradecimento
331,"
Agradecer é a melhor coisa a fazer


                                    De tudo o que eu poderia fazer para mostrar o que sinto, agradecer talvez seja a melhor atitude. A história da minha vida conta a sua também, pois você sempre esteve presente em todos os momentos. E naqueles instantes de tristeza em que eu pensava em desistir, você nunca me abandonou e me fez lutar com suas forças emprestadas.

Obrigado, meu amigo, porque amizade como a sua não existe em outro lugar. Obrigado por ser quem você é.                                


"
332,"
O trabalho nobre dos professores de educação infantil


                                    Eles são muito pacientes, ensinam tudo com muito amor e estão sempre por perto para nos ajudarem em todas as dificuldades. Eles são inspiradores e não permitem que desistamos, pois também acreditam que todos os sonhos se podem realizar. Falo dos professores de educação infantil que abraçam essa profissão linda de coração. Parabéns por ser um deles e agradeço muito pelo seu trabalho inspirador.                                


"
333,"
Os anjos de bata branca


                                    Se existem anjos na Terra, eles vestem bata branca e nos protegem, devolvem sorrisos, nos fortalecem e dão vida. Médicos e médicas deste mundo, um agradecimento profundo.

Por todas as coisas que nos dão, pelas alegrias e sorrisos, pelo esforço que fazem, por se dedicaram como se dedicam. Por tudo isso e ainda mais, vocês merecem tudo que existe de bom e positivo.

A todos os médicos e médicas que acordam e se preparam para mais um dia a salvar vidas, uma palavra de esperança, outra de gratidão e outra de coragem. Vocês são anjos na Terra. 


"
334,"
Sua amizade me dá forças


                                    Nem sei o que seria da minha vida se não tivesse sua amizade para me dar forças. Obrigada, amiga!                                


"
335,"
Infinitas razões para agradecer a Deus


                                    Hoje quero agradecer a Deus por tudo, pois o que tenho, o que sou e o que virá no dia de amanhã devo apenas a Ele. Com a força divina resguardando meu coração, sinto que consigo lutar por todos os meus sonhos e isso é muito recompensador.

A melhor decisão que tomei na vida foi seguir as orientações de um Pai Celestial que sabe tudo que preciso. Sou muito abençoada por ter Deus na minha vida! 


"
336,"
Palavras de agradecimento


                                    Querida irmã, você tem sido uma verdadeira conselheira e amiga durante toda a minha vida. Parece que nem consigo tomar decisões sem saber sua opinião. Tenho sido muito feliz por sentir que você sempre procura o melhor para mim. Quero lhe agradecer por estar do meu lado e fazer da sua experiência uma voz que me guia pelo melhor caminho.                                


"
337,"
O Valor de um Agradecimento


                                    Pela pessoa que me tornei e por todos os
ensinamentos que fizeram de mim alguém
melhor eu agradeço.

E agradecerei sempre porque o que recebi
além de não ter preço tem um valor
gigante para mim.                                


"
