,0
117,"
Te fazer feliz


                                    Cada pessoa tem uma missão especial aqui nesta Terra, não podemos saber qual é a nossa, apenas as fazemos, mas eu sinto que me enviaram aqui com uma missão mais de que especial: Te fazer feliz!

Ter você me faz sentir que tenho em minhas mãos o mais valioso tesouro do mundo, você é a única pessoa que me traz sorrisos aos lábios quando a tristeza estampa na minha face. 

Quero que me cubra ainda mais de felicidades, e encha ainda mais meu peito deste belo amor que já se tornou tudo para mim e se fez necessário para que eu possa viver.

Mais do que um amor, hoje eu tenho um anjo ao meu lado, não encontro palavras para dizer o quanto eu amo você, porém nem as mais belas palavras poderiam expressar a beleza do meu imenso amor.

Ele, o amor e as suas ironias, veja só, me enviaram para que eu fizesse você feliz, mas com as suas gotas de amor, você conseguiu encher em meu peito um oceano de felicidade. Mais do que tudo, e acima do tempo e das estações, com toda a minha força, eu amo você!                                


"
118,"
Descobri o verdadeiro amor


                                    Cada vez tenho mais a certeza que encontrei o verdadeiro amor ao seu lado. Você faz com que essa convicção seja mais forte a cada dia que passa. É maravilhoso ter um homem que me faz feliz como mais ninguém poderia fazer!

Com você por perto eu desconheço o que é a solidão e entendo o valor da cumplicidade em cada gesto de carinho da sua parte. Que a nossa linda história jamais tenha fim, meu amor, pois eu quero muito que você fique comigo para sempre. 


"
119,"
O mal do amor

 


                                    Quando descobri que não era imune ao mal do amor, ainda não sabia identificar o que sentia. Sentia calor e frio ao mesmo tempo, suores nas mãos, desorientação e falta de concentração. Sentia a minha barriga revirar-se, as bochechas esquentarem e via os meus olhos brilharem. O diagnóstico não tardou muito a chegar… Eram sintomas de amor!

O amor não é transmissível, mas é possível que algumas pessoas sejam contaminadas, ao mesmo tempo, só pelo olhar ou até mesmo pela respiração. E quando isto acontece, só há um tratamento possível: viver o amor intensamente!

Dizem que o amor é daqueles males que fazem bem. Uma pessoa pode passar a vida toda sentindo amor e morrer com ele, mas nunca vai morrer por causa dele. 

Eu não sei se um dia vou morrer de amor. Não duvido! Mas sou um desses doentes de amor crônico que não querem tratamento. Prefiro morrer de amor, do que viver sem ele.                                


"
120,"
Sou apaixonada


                                    Sou completamente apaixonada, 
pelo seu jeito de me olhar,
pelo seu jeito de sorrir,
pelo seu jeito de ser,
pelo seu jeito de me beijar,
pelo seu jeito de dizer que me ama,
pelo seu jeito de falar,
pelo seu jeito de andar,
pelo seu jeito de me abraçar,
Enfim! Te amo do jeito que só eu sei amar!                                


"
121,"
Mulher da minha vida


                                    Minha querida e amada esposa, não existem palavras suficientes para eu conseguir descrever o verdadeiro significado que você tem para mim. Sinto que encontrei a mulher da minha vida e todos os dias você faz questão de confirmar essa minha certeza.

Prometo que vou ficar para sempre do seu lado e que tentarei fazê-la cada vez mais feliz. Sou um homem com muita sorte por ter encontrado alguém assim. 


"
122,"
Te amo demais

 


                                    Uma confissão: Eu te amo
Um desejo: Estar com você
Um voto: Sua felicidade
Um sonho: Ter você eternamente
Uma emoção: Nosso primeiro beijo
Um objetivo: Uma vida a dois
Um pedido: Por favor me ame
Um lembrete: Amarei você sempre
Tudo isso porque: Te amo demais!                                


"
123,"
É você 


                                    Em cada batida do meu coração
em cada pensamento distraído
em cada suspiro atirado ao acaso
em tudo há algo em comum, 
e esse algo: é você!

Você está em tudo que faço
em tudo que sinto, sonho ou desejo.
Você está na minha pele
no ar que respiro, por todo lado.

Você está em mim e sem você
viver seria um tormento sem fim!
Pois eu te amo e esse é um 
amor que baterá no meu coração
enquanto nele existir vida!                                


"
124,"
O tempo todo é sua imagem que eu vejo


                                    Desde aquele primeiro instante em que meus olhos contemplaram os seus, nunca mais enxerguei o mundo do mesmo jeito. Pois para onde quer que olhe, para onde quer que vá, levo seu rosto no coração e no pensamento. 

O tempo todo é sua imagem que eu vejo, o tempo todo meu coração bate apenas por você. Amo você, mais do que alguma vez pensei ser capaz de amar alguém. E quero que a vida seja tão eterna quanto a eternidade, para poder viver eternamente ao seu lado.                                


"
125,"
Eu te amo


                                    Eu te amo! Parece simples, um conceito básico e bastante comum, uma expressão fartamente gasta, três palavras copiosamente repetidas, escritas, faladas, pensadas. 

Parece simples, mas não é. E em mim, a vibração abstrata causada por essas pequenas palavras, agita todo o meu mundo, todo o meu ser, e Eu te amo! significa tudo, porque é o que eu sinto e simplesmente te amo! 


"
126,"
Te quero sempre


                                    Namorar com você é viver um sonho que nunca acaba, e é ser feliz o tempo todo. Você transformou o meu mundo e deu mais cor ao meu sorriso. 

Meu coração é seu, só seu, e em troca apenas peço que fique para sempre ao meu lado. Você me faz feliz e hoje entendo como é maravilhoso amar. 

Amo você e quero que a vida seja sempre ao seu lado!                                


"
127,"
Eu Sei Que Vou te Amar para Sempre


                                    Eu sei que vou amar você todos os dias da minha vida. Na verdade, acho até que um dia que desapareça eu vou continuar amar você. Sim, porque este sentimento é natural e cheio de vida, de verdade. 

Você é um homem exemplar, um namorado completo e um ser humano incrível. Só desejo que a vida nos mantenha unidos para sempre, porque jamais faltará amor para dar. Te amo, meu bem!                                


"
128,"
Declaração de Amor para um Amigo


                                    Há amizades que duram mais do que muitos amores. Há amizades que duram para a vida toda, e que tornam a sua vida mais rica. A amizade é baseada na afinidade, na admiração, no reconhecimento, na lealdade.

Em você, meu amigo, eu encontro uma alma gêmea. Eu tenho você como uma das pessoas mais importantes da minha vida, e não tenho receio de dizer que o amo. Você é meu companheiro, você está ao meu lado e sempre esteve, mesmo quando ninguém mais me apoiou.

Eu só posso agradecer a sua amizade e dizer que sem você a minha vida seria mais vazia e triste. A sua amizade é muito importante para mim, por você ser quem é, por tudo o que vivemos, e por tudo o que somos um para o outro.

Eu te amo, meu amigo!                                


"
129,"
Tu és o que de mais belo há


                                    Tu és como uma estrela 
Brilhando mais forte no céu para me despertar 
Para a infinitude do universo.
Tu és uma onda elevando-se mais alto no mar 
Para me lembrar de quão forte é a natureza.
Tu és uma árvore crescendo mais viva 
Para me encantar pelo verde da vida.
Tu és um pássaro trinando mais límpido 
Para me tentar com a liberdade de voar.
Tu és o calor que irradia do sol 
Para a minha face corar.
Tu és a claridade lunar 
Que vem a minha noite clarear. 
Tu és a paisagem cotidiana 
Que faz da minha vida o sonho mais belo. 
Tu és a prova de que a perfeição existe.
Tu és tudo o que de mais belo há.
Eu te amo e para sempre vou te amar!                                


"
130,"
Quero você sempre comigo









Amo você e quero que esteja sempre ao meu lado não só porque me faz feliz, mas porque quero fazer você feliz!                                    


"
131,"
Te amo, simplesmente te amo


                                    Para mim a vida começou
No momento que te vi
Meu coração bateu forte
E logo soube que era por ti.

Teus olhos me iluminam os dias
Teu sorriso é minha melodia
Teu perfume me inebria de encanto
E tua presença é minha alegria.

Te amo! Hoje e para sempre
Sem interrupções; sem falsas razões
Sem segundas ou terceiras intenções
Te amo! Simplesmente te amo!                                


"
132,"
Um amor para sempre

 


                                    Eu vou amar você para sempre! Eu juro que nunca me senti tão realizada em toda a minha vida. Sabe, todo o mundo fala que a paixão sempre termina com o avançar do tempo, mas você sempre conseguiu que nossa vontade de estar junto e que nossa paixão sentida um pelo outro estivessem sempre em alta. É por isso que tenho um casamento de sonho. É por sua culpa, meu bem.

O fogo continua. A chama não vai apagar nunca. Compartilhar meus dias com você é o maior presente que Deus deu para mim. Tudo parece fácil, aliás, o amor é isso. É simplicidade. Não é guerra, não. Quando a gente batalha nas coisas, elas permanecem mas nunca de forma saudável. Nossa união não dá luta, ela é trégua a toda a hora. Ela é água transparente. E é chuva. E é paz.
Vou amar você eternamente!
Não é promessa. É desejo.                                


"
133,"
Eu te amo muito


                                    Eu te amo e te amarei 
Durante toda minha vida;
Te amo nos teus gestos,
Te amo no teu sorriso,
Te amo na tua voz,
Te amo no que tu és!
Te amarei em tudo.
No ar que respiramos,
No alvorecer da tarde,
No crepúsculo,
Na morte.
Te amo na chuva que cai,
No sol que queima.

Eu quero te amar.
Te amar nas minhas 
Horas de tristezas,
Pois tua lembrança 
Só me traz alegrias;
Te amar quando 
A alegria chegar,
Pois o amor é alegria
E sou feliz enquanto te amo.

Mesmo que o amor 
Se torne extinto,
Faço questão de te amar;
Mesmo que a luz 
Do mundo acabe,
Quero te iluminar 
Com o meu amor;
E somente a vontade 
De Deus
Seria capaz de tirar 
Todo esse amor
Que alimenta minha 
Própria existência.

Você mora dentro de mim.
Te amo!                                


"
134,"
Expressar o amor que sinto por você


                                    Feliz Dia dos Namorados, Amor! Encontrar palavras que consigam expressar de forma fiel tudo o que sinto por você é impossível. 

Pois é tão grande e intenso o sentimento que tenho por você. E pode ter certeza que é eterno e será resistente ao tempo e a qualquer obstáculo. 

Você me faz feliz, sorrir de orelha a orelha, e porque tenho você ao meu lado nada parece impossível ou difícil de superar. Te Amo!                                


"
135,"
Você é o sol que me ilumina


                                    Você é o sol que me ilumina
A estrela que me guia
Você é o meu tudo
Meu sonho e minha alegria.
Você é o meu amor verdadeiro
E não há tempo, distância 
Ou problema
Que faça esse amor desaparecer.
Somos um do outro 
E vamos ficar juntos
Até que o tempo deixe de o ser!
Te amo, hoje, amanhã e para sempre!                                


"
136,"
Sou feliz porque amo você


                                    Porque você existe, todos os dias acordo e sorrio. E vou espalhando a alegria que agora sinto em viver com quem me cruzo durante o dia. Sou feliz, muito feliz, e tudo porque você existe. 

Seus olhos aquecem meu coração, e seu sorriso derrete toda tristeza que tenta se aproximar de mim. Hoje sei que a minha vida não estaria completa se você não existisse.

Sou feliz porque amo você, assim, simples!                                


"
137,"
Eu te amo, mesmo ausente


                                    Eu amo você hoje com a mesma intensidade do primeiro dia, e por isso mesmo dói tanto sentir que você anda tão ausente. E, às vezes, tê-lo tão distante chega a ser pior que não ter.

Eu me lembro com perfeição de como tudo era diferente. De como você fazia questão de estar sempre presente. De como você cuidava e se importava comigo.

Seus beijos eram ardentes, seus abraços apertados, sua atenção constante. E eu sinto falta desse homem com quem casei. Sinto falta do marido que me amava, que me presenteava com seu tempo, com sua dedicação sem que eu tivesse que pedir.

Continuo amando você, mesmo ausente, mas preciso que invista em mim, em nós. Eu preciso que você volte a ser quem foi, quem entretanto se esqueceu de ser: o homem que eu tanto amo, o homem com quem casei!                                


"
138,"
Um simples amor


                                    Tão simples, e tão complicado ao mesmo tempo, é esse sentimento que eu tenho por você. Tão simples porque eu sei que é amor, tão complicado porque o amor nunca é simples, mas maravilhosamente complexo.

Longe vive o tempo em que eu apenas gostava de você. Pois hoje eu amo você com toda a intensidade do meu ser, e amanhã sei que amarei ainda mais, e depois mais, e mais...                                


"
139,"
Vamos amar


                                    Não precisei olhar para você mais do que uma vez para saber que eu estava apaixonado. E no mesmo instante que caí de amores, senti que precisava estar com você outra vez, ficar com você para sempre, sentindo a sua pele, o cheiro dos seus cabelos e o seu olhar penetrar a minha alma. O coração às vezes é tolo, mas sabe reconhecer muito bem quando foi fisgado pelo amor!

Eu só quero beijar você, e beijar novamente e novamente, porque estou apaixonado como nunca estive na vida! Se você sente o mesmo por mim, ou ao menos algo parecido por mim, segure a minha mão, venha comigo. Vamos começar a escrever uma história de amor com final feliz, ou de preferência sem fim! Vamos, agarre o meu braço, e vamos amar!                                


"
140,"
Nosso amor vence até a distância


                                    “Não há distância que separe um verdadeiro amor.” Eu sempre acreditei nestas palavras, mas apenas quando passamos por uma situação assim é que percebemos a realidade das mesmas. Nunca pensei vir a estar longe de você, mas a verdade é que estas circunstâncias mostraram a sinceridade dos nossos sentimentos.

Não é fácil passar dias e dias sem sentir o seu toque, sem saborear o seu beijo e sem desfrutar do seu abraço. Você me faz falta em todos os momentos e a saudade tem sido um sufoco constante no meu peito. Ainda assim, mesmo longe sua voz me tranquiliza e ouvir seu sorriso me dá força. É maravilhoso perceber que apesar de todas as contrariedades continuamos unidos.

Quero que saiba que esta ausência física dói, mas jamais acabará com nosso amor. Sinto que juntos somos fortes e que continuaremos vencendo nossas contrariedades. Você sempre será o homem da minha vida, meu bem, a pessoa que traz felicidade a este coração que é só e apenas seu.                                


"
141,"
Uma vida não chega para amar você


                                    Meu amor, ainda faz pouco tempo que você conquistou meu coração, mas já todo meu mundo lhe pertence, agora e para sempre! Nosso namoro é recente, mas nosso amor é tão intenso e sólido como se existisse há várias vidas.

Talvez exista mesmo. Talvez eu tenha amado você em outras vidas, e assim será nas próximas também. Pois meu sentimento por você é tão grande que às vezes parece não caber no meu peito, e certamente uma vida não chega para o viver. Eu te amo!                                


"
142,"
Nasci para te Amar

 


                                    Quando se ama como eu amo você, não existem dúvidas, não se questiona o sentido da vida, o de onde vimos e para onde vamos, pois para todas as perguntas há apenas uma resposta. Eu nasci para te amar!

Não importa o que possam dizer, pensar, supor ou querer. Para mim importa apenas o nosso amor e acima de tudo a sua felicidade, pois da sua depende a minha, e pode ter certeza que eu tudo vou fazer sempre para que seja feliz. Eu te amo, hoje e para sempre!                                


"
143,"
Em paz e feliz porque amo você


                                    Você é a minha luz, o meu sorriso
A alegria que todos os dias me guia
A força que me faz levantar do chão
E a leveza que me leva ao céu.
Você é o meu amor, a minha paixão
E porque amo você, estou feliz
E em paz comigo e com o mundo.
Tudo brilha de beleza e felicidade
E tudo porque você existe. Te amo!                                


"
144,"
O amor que escolhemos viver


                                    Não é difícil falar em amor, quando temos um namorado perfeito ao nosso lado. Você me fez descobrir o poder desse forte sentimento, tem provado, a cada dia que passa, que vale a pena lutarmos por ele e eu sou uma mulher feliz e grata por tudo que você me faz sentir.

Nem sempre foi fácil este caminho que nos trouxe aqui. Juntos somos sempre mais fortes e unidos é impossível que alguém caia sem se conseguir levantar. Mas tudo na vida tem seus altos e baixos. Um relacionamento de verdadeiro amor não é um em que não existam problemas, mas sim aquele em que os dois aprendem a superá-los com paciência e muita dedicação.

Sinto que cada momento vivido a seu lado faz com que eu me apaixone ainda mais por você. E eu quero continuar tendo você por perto, hoje e sempre, enquanto eu respirar. O seu nome estará eternamente gravado no meu coração. 


"
145,"
Momentos de Felicidade


                                    Desde que você faz parte da minha vida
Todos os momentos são de felicidade.
A emoção e a alegria são constantes
E acordar todas as manhãs é um prazer.

Sorrio o tempo todo só porque sim
Sorrio porque penso em você
Sorrio porque amo você.

Não preciso de muito para ser feliz
Pois apenas ter você comigo é mais
Do que um dia sonhei que teria.
Te amo!                                


"
146,"
As palavras do amor


                                    Uma vez eu li em algum lugar que no Egito existem cinquenta palavras para diferenciar a areia. Isso porque na paisagem do Egito a areia é o que mais se destaca, e é preciso usar diferentes palavras para diferenciar cada tipo de areia. 

É por isso também que os esquimós possuem mais de cem palavras para o branco, pois a paisagem deles está cercada de neve, e os índios têm mais de 30 palavras para designar o verde, porque a paisagem deles é a floresta.

Eu desejaria ter mil palavras para dizer ""amor"", porque o amor que eu sinto por você me faz ver você em todos os lados. Sinto que apenas com a palavra ""amor"" não consigo expressar de modo perfeito todo o sentimento que tenho por você.

Mas por mais que eu pense não consigo transformar em palavras o que sinto no meu coração. Por isso, concluo que o que sinto por você ainda não tem nome. Quem me dera poder transformar este sentimento em uma palavra para conseguir expressá-lo... Por enquanto, o que me resta é dizer que ""eu te amo mais do que tudo""!                                


"
147,"
Eu prometo


                                    Com o tempo aprendi que amar qualquer um ama. O amor é um sentimento que nasce independente da nossa vontade, é impossível de controlar. Mas o mesmo não acontece com o que fazemos com esse sentimento, pois aí toma posse a nossa independência e se mostra nosso caráter. 

Então, meu amor, eu decidi não lhe prometer o mundo possível e o impossível, ou apenas que vou amar você até ao fim dos meus dias. O que eu lhe prometo é que enquanto seu coração quiser o meu, vou saber respeitar, cuidar, me interessar, estar presente, enfim, que vou saber amar você com A grande de Amor Altruísta. 

Eu prometo a você que seremos uma equipe, que olharemos na mesma direção, que traçaremos o mesmo trilho. Mas que você será livre para ficar, para partir, pois quem ama quer a felicidade da pessoa amada, e eu amo você e quero apenas que seja feliz!                                


"
148,"
Confidências de Amor


                                    É maravilhoso sentir que o nosso amor está presente em todos os momentos. Em cada coisa que fazemos, a qualquer hora. Sei que esse sentimento me estimula para enfrentar qualquer barreira, qualquer obstáculo.

Nosso amor vai além das fronteiras do pensamento e acontece em cada ato que fazemos, em cada gesto. Sou feliz por isso e vejo que você também é. A felicidade é isso, pequenos momentos, pequenos gestos, a certeza da parceria, do companheirismo, do carinho e do afeto.

Saber que existimos um para o outro a todo momento é a coisa mais linda que alguém pode sentir. A vontade de estarmos juntos, de planejar a vida, de fazer todas as coisas bem simples, porém repletas de amor.

Eu gostaria que cada dia tivesse 25 horas, só para curtir mais um pouquinho tudo aquilo que venho curtindo ao seu lado. Como é gostoso estar com você: ouvir a sua voz e curtir esse seu olhar tão especial, tão diferente.

Somos duas metades que se completam, que se abraçam e se amam e que ficaram unidas 25 horas por dia e se Deus quiser para sempre. Você é minha alma gêmea. Te amo!                                


"
149,Declaração de amor: dicas de como se declarar à pessoa que você gosta
150,40 frases para casais apaixonados se inspirarem e declararem seu amor
151,"
Um amor que quase não cabe no coração


                                    O amor que eu sinto por você é tão grande que quase não cabe no meu coração!                                


"
152,"
Quando eu mais precisava de alguém

 


                                    Quando eu mais precisava de alguém, você surgiu. Não nos conhecíamos, não sabíamos da existência um do outro e mesmo assim, quando nossos olhos se cruzaram nossos corações foram invadidos pela a afinidade, pela atração física, pelo carinho.

Senti que naquele momento que minha busca pela felicidade havia terminado, enfim te encontrei. Hoje me vejo vivendo um momento realmente especial, descobrindo que amar vale a pena, e que a vida pode ser verdadeiramente feliz.

Quero viver este sentimento bonito, e ter a certeza que fomos feitos um para o outro. Porque de tudo que descobri ao seu lado, o que me deixa mais feliz e completa é o fato de poder compartilhar com você parte do que sou e tudo que sinto.

Estamos procurando juntos um caminho, para seguir e podemos acreditar que tudo será maravilhoso, mas uma coisa você pode ter sempre certeza, qualquer que seja a situação, em todos os momentos estarei sempre ao seu lado. Sabe por quê???

Porque te amo muito...                                


"
153,"
Juntos eternamente, meu amor

 


                                    A vida é feita de começos e fins, mas algumas coisas parecem que nascem para durarem eternamente. O meu amor por você é assim, capaz de ir além da minha própria existência. Ao seu lado sinto que nada é em vão, que todos os momentos são únicos e capazes de me levar para outra dimensão.

Agradeço de coração por me dar esta felicidade tão espontânea e especial. Você é tudo para mim e é eu ao seu lado que eu quero permanecer, aconteça o que acontecer!                                


"
154,"
Celebrar e homenagear o meu amado Pai


                                    Meu querido pai, hoje é o dia dos Pais, dia que celebra toda a excelência do que é ser pai, e eu quero desejar a você um feliz dia!

Mas para mim, celebrar você não se resume a este dia. Para você, meu pai, todos os dias da minha vida não chegarão para celebrar e o homenagear.

Pois você, meu pai, é minha referência de vida, meu maior e melhor exemplo do que é ser pai e homem, minha inspiração e meu herói. Eu te amo, meu pai!                                


"
155,Eu te amo mais que tudo na vida
156,"
Às vezes parece feitiço


                                    Às vezes eu penso: será que foi feitiço? Como pode neste meu coração tão simples e básico, caber todo este amor por você? Talvez seja mágica mesmo, mas se é, eu não quero que acabe jamais, pois nunca fui tão feliz como agora!

Tem vezes que meu peito parece que vai explodir, pois sinto que não é mais capaz de conter todo meu amor por você, e todo entusiasmo que sinto na expectativa de uma vida ao seu lado. Eu te amo!                                


"
157,"
Amor Você é uma Forma de Viver


                                    Vou sempre amar você! É mais que uma promessa, é já uma forma de viver. Não consigo imaginar meus dias sem a melhor esposa do mundo. Tenho tudo que preciso e só preciso de você! 

A felicidade depende do quanto você se ama, do quanto ama alguém e do quanto é amado. Você me ama, eu amo você e hoje consigo amar a pessoa que sou. Graças a você, meu amor! Eu te amo; vou amar sempre!                                


"
158,"
A Declaração de uma História de Amor


                                    Eu amo você! Acho que seria capaz de ficar minha vida inteira gritando bem alto o quanto sou louca por nós. Você enche meu coração de alegria, minha vida de amor e meu destino de felicidade! 

Sou uma pessoa imensamente realizada porque você é o melhor namorado do mundo. Essa é a realidade! Prometo fazer da nossa ligação uma bela história de amor!                                


"
159,Meu coração não me pertence
160,"
Provarei como é grande esse amor









Eu te amo mais do que palavras ou gestos podem expressar, mas prometo te provar todos os dias como é grande esse amor!                                    


"
