,0
251,"Volte Logo, Por Favor"
252,"
Quero te esquecer

 


                                    Vejo seu rosto 
Em cada ser que encontro 
Em cada lugar que percorro. 
Sinto sua boca 
Sabe quando? 
Nas amoras, nas cerejas 
O sabor de quando me beijas. 
Vejo seu olhar 
Assim que a noite chega 
Trazendo o luar. 
Vejo seu sorriso 
Quando brota uma flor. 
Mas quero esquecer você 
Não suporto mais este amor 
Que me faz sofrer. 
Esta angústia de nem ao menos 
Poder ver você. 
Se me quer tanto 
Corra aos meus braços 
E nesse abraço, não quero mais 
Esquecer você!                                


"
253,"
A Dimensão da Saudade e da Morte

 


                                    Aqueles que partem mas nunca abandonam nosso coração deixam conosco uma saudade sem dimensão.                                


"
254,"
Saudades do colo dos meus avós


                                    Hoje recordo com muita saudade do tempo em que eu vivia correndo para a casa de vocês, meus queridos avós, procurando o tempo todo sua companhia e infinito carinho.

Sempre havia um doce, muitos sorrisos de ternura e histórias novas para contar, e muita sabedoria para esbanjar. Que saudades desse tempo e do colo de vocês, meus queridos avós! Eu os amo muito!                                


"
255,"
Saudade de Quem Está Distante


                                    A semana terminou. Finalmente é sexta-feira, amigo! É dia de descontrair, dia de diversão, de descanso de todas as coisas que fazem parte de uma semana louca de trabalho. 

Pena que não podemos estar juntos, mas a distância é grande – você está longe. Não vejo a hora de você voltar para passarmos uma sexta-feira daquelas em que a bobagem é palavra de ordem. Brincadeira! Tudo de bom, grande amigo. Forte abraço!                                


"
256,"
Saudade dos meus irmãos


                                    Desde cedo eu percebi que é um grande privilégio ter tantos irmãos, principalmente porque cada um de vocês é uma bênção divina. 

São muitas as memórias que guardo e guardarei para sempre, mas maiores ainda são agora as saudades que sinto de cada um de vocês!

Gostaria que a vida não nos tivesse levado para tão longe uns dos outros. Mas ainda assim, sinto cada um de vocês todos os dias bem pertinho do meu coração, e sempre presentes no meu pensamento. 

Amo todos e cada um de vocês por igual, meus queridos irmãos!                                


"
257,"
Saudade e mais saudade do meu amor


                                    Meu amor, desde que você está longe de mim vivo em um misto de alegria e tristeza, de esperança e desespero, de saudade e mais saudade... Ter você tão longe é como ter metade do meu coração arrancado do meu peito. 

Mas apesar de ser difícil de aguentar, é o nosso amor que me dá forças para continuar à espera do momento em que voltaremos a estar juntos. E nem que fosse uma eternidade, ou mais, eu esperaria por você, pois eu amo você mais do tudo na vida!                                


"
258,"
Quero Descansar


                                    Bom fim de semana...

De tarde quero descansar, chegar até a praia e ver
Se o vento ainda está forte
E vai ser bom subir nas pedras
Sei que faço isso pra esquecer
Eu deixo a onda me acertar
E o vento vai levando tudo embora

Agora está tão longe
Vê, a linha do horizonte me distrai:
Dos nossos planos é que tenho mais saudade,
Quando olhávamos juntos na mesma direção

Aonde está você agora
Além de aqui dentro de mim?

Agimos certo sem querer
Foi só o tempo que errou
Vai ser difícil sem você
Porque você está comigo o tempo todo

Quando vejo o mar
Existe algo que diz:
- A vida continua e se entregar é uma bobagem

Já que você não está aqui,
O que posso fazer é cuidar de mim
Quero ser feliz ao menos
Lembra que o plano era ficarmos bem?

- Ei, olha só o que eu achei: cavalos-marinhos
Sei que faço isso pra esquecer
Eu deixo a onda me acertar
E o vento vai levando tudo embora

(Renato Russo)                                


"
259,"
Voz No Vento

 


                                    Ouço uma voz no vento
Que me chama,
Sinto um perfume que enfeitiça,
Uma sensação que me assusta.
Perfeitamente sei de quem é a voz,
O perfume, 
E porque sinto uma sensação 
Tão assustadora.
A voz é a do meu amor,
O perfume é o do seu corpo,
E a sensação é a saudade
Que machuca minha paz.
Meus olhos já não choram,
Porém meu coração está aos prantos
Desde que você se foi...
Disfarço, finjo estar bem,
Mas é impossível 
Passar o dia sem me lembrar de você.
Sinto vontade de procurá-lo,
Mas não posso,
Pois não basta só eu sentir saudades.
Voz no vento
Que não para de me chamar,
Quer me enlouquecer,
Porém sei me defender.
Fico aqui parada para que 
O vento não me leve até você,
Pois assim talvez eu descubra
Qual o desejo que está 
Nessa voz que não cessa
Desse vento que me toca
E me transforma...                                


"
260,"
Queria esquecer


                                    Queria esquecer a luz dos seus olhos, 
porque assim eu não sentiria saudade deles.
Queria esquecer o tom da sua voz, o seu jeito 
de falar, esse sorriso lindo que só você tem.
Queria tanto, mas não posso.
Pois o que sinto por você é tão forte,
é impossível de esquecer. 
Mas uma coisa é certa, amo você e muito, 
pois sem você não sei viver.
Mesmo querendo esquecer, 
amo você cada vez mais, hoje mais 
do que ontem e amanhã mais do que nunca!                                


"
261,"
Marido distante na gravidez


                                    Meu amor, infelizmente, você não pode estar presente diariamente acompanhando este momento tão especial e mágico das nossas vidas. Além da saudade que sinto, sinto também a falta de poder compartilhar cada pequena emoção deste milagre da vida com você. 

Todas as vezes que me olho no espelho, e vejo transformações no meu corpo e penso que tudo isto que está acontecendo comigo é porque o nosso filho está crescendo dentro de mim, fico extremamente emocionada, e o meu coração se enche de amor por saber que esta é uma realização nossa. 

E nestes momentos, a saudade só aumenta, porque tenho vontade de o abraçar e de estar com você, poder ver o seu sorriso também. A saudade que sinto de você só me faz ter a certeza de que o nosso amor é grande, é maior do que tudo e vai ficar a cada dia mais forte, ainda mais com este bebê com está chegando e vai tornar tudo mais feliz e doce em nossas vidas. 

Será uma grande aventura para nós. O que me faz ficar forte e suportar a distância é saber que em breve você estará conosco de novo. Tenho muitas saudades de você, meu marido lindo. Eu te amo muito, muito!                                


"
262,"
Despedida de Trabalho


                                    Já está chegando a hora de ir.
Essa frase é bonita para se cantar,
mas muito triste para se viver. 
Você vai e eu fico, que bom seria 
se não houvesse despedida, não 
houvesse "" até mais"", ou "" até breve"".
Seria bem melhor se em nossas 
vidas pudéssemos optar e pedir 
pelo ficar. Mas não é assim. 
Não podemos mudar certas 
situações, e certos destinos.

Sentirei muito a sua falta, mas 
espero que a sua ida, seja para 
melhor, afinal foi decisão sua, e 
eu só tenho que torcer e desejar 
que tudo dê certo nesse novo 
caminho que você começa a trilhar.

Seja sempre essa pessoa amiga e 
alegre que sempre foi. Por onde 
andar, lembre que deixou aqui 
pessoas que lhe querem bem e 
torcem pelo seu sucesso. E 
distribua a todos esse sorriso 
constante que sempre alegra 
seu rosto de felicidade.

Ficarei aqui, esperando ansioso 
seu retorno, para que juntos 
possamos matar a saudade, 
que a partir de agora, será 
nossa companheira constante.

Seja feliz! Que você encontre em 
seus novos dias, a felicidade e as 
realizações que tanto almeja. 
Boa Viagem!                                


"
263,"
Eu Vou Sempre Amar Você, Irmão


                                    Eu vou sempre gostar de você, irmão! Carregamos no corpo o mesmo sangue e no coração o mesmo amor. E apesar de todas as coisas escuras da sua vida eu sei que você é um ser humano lindo e maravilhoso. 

É por isso, meu irmão, que mesmo longe um do outro eu sei que estaremos juntos eternamente. Não desista da vida, porque eu jamais desistirei de você. Um abraço muito forte!                                


"
264,"
Ainda te amo

 


                                    As noites se tornaram demasiado longas, os dias demasiado sem graça, desde que você deixou de perfumar a minha vida com a sua mágica essência, desde que nosso relacionamento chegou na sua reta final. 

Mas se nosso namoro acabou, o amor que eu sinto por você perdura, forte e em crescimento. E como são dolorosas as saudades que eu sinto de você, daquela que foi a mais perfeita das namoradas. 

Como desejo poder recriar todos os momentos que vivemos juntos, como anseio poder construir novas e maravilhosas memórias que venham substituir ou acrescentar as que agora tanta dor e saudade me provocam. Eu ainda te amo, tanto ou mais do que antes!                                


"
265,"
Seremos Sempre Família


                                    Você vai sempre pertencer a esta família! Minha cabeça ainda não aceita você como ex-genro, sabe? Independentemente do rumo que você e minha filha deram ao matrimônio, eu continuo admirando sua personalidade, sua amizade! 

Quero que você saiba que minha filha continua com seu nome no coração como amigo, como cúmplice de uma linda história de amor! Conte com todos nós para tudo que precisar! Tenha uma vida longa e feliz!                                


"
266,"
Não é Adeus, é Até Já


                                    Estou morrendo de saudade, meu amor. Você ainda nem partiu, mas já sinto sua falta. Parece que nosso lar ficou mais vazio. Isso é sofrer por antecedência, por antecipação. 

Na verdade, tenho de entender que é só uma viagem e que o tempo vai passar voando. Vai ser uma ótima experiência para você e nosso casamento vai fortalecer ainda mais. Desejo que se mantenha alegre com a certeza que vou estar ansiosa pela sua chegada! Beijo com amor!                                


"
267,"
O Peso da Despedida


                                    Posso superar o peso de uma despedida, mas jamais vou esquecer aqueles que partiram.                                


"
268,"
A Saudade de um irmão em dificuldade


                                    O meu pensamento está sempre aí com você, meu irmão! Você tem passado momentos muito difíceis, autênticas provas de fogo. E o mais difícil é que estamos longe um do outro. 

Seja forte, meu querido! Lembre-se que mesmo distantes estamos perto e ligados pelo amor e pelo sangue. Não pense que está sozinho ou isolado no mundo. 

Isso é falso. Você é uma pessoa muito especial e importante para mim. E é por isso que torço pela sua felicidade e sucesso todos os dias. Te adoro, irmão!                                


"
269,"
O Feliz Abraço da Saudade


                                    Sinto tanto sua falta, meu amor! Todos os dias penso em você e em nenhum instante a saudade me larga. Você é a razão da minha felicidade, o motivo de todas as minhas alegrias. Mas estamos distantes; longe um do outro. 

E não é fácil amar sem estar junto, sem beijar, sem olhar nos olhos. Mas prometo que vou aguardar seu regresso com muita ansiedade e com o desejo de um abraço interminável! Te amo, meu bem!                                


"
270,"
Até já, meu amor


                                    Até já, meu amor! Já sinto o coração carregado de saudades de você e ainda só vamos na despedida. Mas sei que esta é uma oportunidade muito importante para você, e por isso lhe desejo todo sucesso do mundo e que aproveite ao máximo cada momento, cada nova experiência, cada nova vivência.

Que agora que vai estudar longe você saiba encarar todas as situações e até as dificuldades como oportunidades para aprender, para evoluir. Mas peço também que não se esqueça que junto com você vai um pedaço grande de mim. Esse pedaço que em mim vai ficar vazio de você e preenchido por uma saudade profunda.

Até já, meu amor, um até já que eu espero breve, mas que seja de grande proveito para você!                                


"
271,"
Uma saudade sem fim



"
272,"
Irmãos separados pela liberdade


                                    Você não está feliz e precisa que o tempo passe a voar para retomar o caminho da alegria. Irmão, a vida não tem sido fácil, mas eu sei que você é forte e vai conseguir se aguentar.

Gostaria que tudo fosse uma mentira e estivéssemos juntos, lado a lado como antes. Sabemos que isso não é possível agora, mas em breve tudo voltará à normalidade. 

Não baixe a cabeça, não desista dos seus sonhos e objetivos. Até o pássaro que é aprisionado não esquece de voar. Mantenha-se fiel aos seus princípios e em pouco tempo estaremos juntos. Força, mano!                                


"
273,"
Quero celebrar minha formatura ao seu lado


                                    Foi uma prova de superação. Quando encarei este desafio estava longe de imaginar tudo que aconteceria durante meu percurso. Foram horas de estudo, algumas lágrimas e, às vezes, vontade de desistir de tudo, mas tive a sorte de ter ao meu lado uma família maravilhosa, amigos extraordinários, assim como colegas e professores que foram um constante incentivo desde o primeiro dia até alcançar esse sonho da formatura.

Olhando para trás, já bate aquela saudade porque fiz amizades incríveis e vivi momentos indescritíveis junto de pessoas que jamais esquecerei. Sinto que cresci muito nessa aventura, que saio dela com outra maturidade e outra perspetiva sobre a vida. É uma fase do meu percurso pessoal e profissional que certamente ficará gravada no meu coração pelos melhores motivos.

Agora é hora de celebrar junto de quem tornou o momento que estou vivendo possível. Por isso, quero convidar você para minha formatura para que possamos compartilhar esse dia memorável e também lembrar o carinho especial que nos une.                                


"
274,"
Eu vou sentir falta

 


                                    Eu vou sentir falta de quando nós dois 
Éramos apenas um. De ser elogiada 
Todo dia. De sentir minha barriga mexer.
De ganhar comida de presente.

De tomar dois sorvetes sem culpa. 
De quando minha barriga não chamar 
Mais atenção. De ser bajulada o tempo todo.
De escutar meu som favorito, 
A batida do seu coraçãozinho.

De esperar ansiosa pelos ultra-sons.
De ser chamada de barriguda e ficar feliz.
De receber beijinhos do papai na barriga. 
De ler mil artigos sobre o mesmo assunto: 
A gravidez!

De ficar curiosa imaginando como será 
Seu rostinho, e com quem será parecido.
De desdobrar suas roupinhas, 
E guardar todas de novo. De fazer xixi 
A cada hora, inclusive de madrugada.
De me sentir cansada, com dor nas costas.
De me pesar e ficar feliz com cada 
Quilinho a mais.

Mas só de imaginar que logo você estará 
Aqui perto de mim é uma alegria 
Ainda maior! Gravidez Maravilhosa!                                


"
275,"
Distantes mas Unidos por Amor


                                    Estamos distantes, separados um do outro, mas sempre unidos por algo maior e mais forte: o amor! Eu te amo, meu bem! Claro que sinto saudades, que sinto falta de sentir seu toque no meu rosto ou de escutar sua voz no meu ouvido. 

E isso acontece porque o sentimento que nos une é sincero e transparente como água! Nossa história será sempre a mais linda que o amor já conheceu. Volte logo, meu bem! Beijo.                                


"
276,"
Mesmo Só


                                    Mesmo só e talvez distante,
Teu olhar ainda encontra o meu
Da parede brilha vivo 
Em um retrato teu

Foge o sono na madrugada, 
Ante a luz do computador
Medo tenho, eu não vou mentir,
Mas os velhos passos 
Eu não vou seguir

Pelo fogo passei para te ter, 
Sobre os montes clamei
Um segredo guardei, 
Ainda hoje sonhei com você

Navegar no teu olhar 
É presenciar o mar se acalmando
Destilar teu perfume 
É presente santo, meu amor

Teu amor me faz lembrar que 
A dor de te esperar vale a pena
Como a ave deixa o seu lugar 
Em busca de comida e ninho

Como eu quis ter você aqui, 
Só Deus sabe o que chorei
Mas as lágrimas me fizeram 
Ver você melhor

Nosso Deus me faz companhia, 
Segura forte minhas mãos
Ele sabe do nosso amor, 
Foi dele mesmo que brotou.                                


"
277,"
Homenagem aos que partiram


                                    No dia de hoje presto homenagem aos que partiram dedicando todo meu amor, saudade e agradecimento pelas lindas lembranças.                                


"
278,"
A Dor Que Dói Mais


                                    Trancar o dedo numa porta dói. Bater com o queixo no chão dói. Torcer o tornozelo dói. Um tapa, um soco, um pontapé, dóem. Dói bater a cabeça na quina da mesa, dói morder a língua, dói cólica, cárie e pedra no rim. Mas o que mais dói é saudade.
Saudade de um irmão que mora longe. Saudade de uma cachoeira da infância. Saudade do gosto de uma fruta que não se encontra mais. Saudade do pai que já morreu. Saudade de um amigo imaginário que nunca existiu. Saudade de uma cidade. Saudade da gente mesmo, quando se tinha mais audácia e menos cabelos brancos. Dóem essas saudades todas. 
Mas a saudade mais dolorida é a saudade de quem se ama. Saudade da pele, do cheiro, dos beijos. Saudade da presença, e até da ausência consentida. Você podia ficar na sala e ele no quarto, sem se verem, mas sabiam-se lá. Você podia ir para o aeroporto e ele para o dentista, mas sabiam-se onde. Você podia ficar o dia sem vê-lo, ele o dia sem vê-la, mas sabiam-se amanhã. Mas quando o amor de um acaba, ao outro sobra uma saudade que ninguém sabe como deter.

Saudade é não saber. Não saber mais se ele continua se gripando no inverno. Não saber mais se ela continua clareando o cabelo. Não saber se ele ainda usa a camisa que você deu. Não saber se ela foi na consulta com o dermatologista como prometeu. Não saber se ele tem comido frango de padaria, se ela tem assistido as aulas de inglês, se ele aprendeu a entrar na Internet, se ela aprendeu a estacionar entre dois carros, se ele continua fumando Carlton, se ela continua preferindo Pepsi, se ele continua sorrindo, se ela continua dançando, se ele continua pescando, se ela continua lhe amando.

Saudade é não saber. Não saber o que fazer com os dias que ficaram mais compridos, não saber como encontrar tarefas que lhe cessem o pensamento, não saber como frear as lágrimas diante de uma música, não saber como vencer a dor de um silêncio que nada preenche.

Saudade é não querer saber. Não querer saber se ele está com outra, se ela está feliz, se ele está mais magro, se ela está mais bela. Saudade é nunca mais querer saber de quem se ama, e ainda assim, doer.

(Martha Medeiros)                                


"
279,"
Uma Carta de Amor para Você 


                                    Meu amor,
Eu te amo de um modo que não tem explicação! Sinto que nada ou alguém nos poderá separar porque o que temos é mais forte. 

Seremos invencíveis e capazes de qualquer proeza para nos mantermos juntos e unidos até ao infinito da eternidade! Mas volte logo, por favor, pois já não aguento a saudade! 

Às vezes gostaria de ter o poder especial de teletransporte para ficarmos juntos imediatamente. Mas a vida não funciona desse jeito e teremos de aguentar a falta um do outro. E em breve você estará no seu lar novamente para celebrarmos o amor e o carinho todos os dias. Te amo, meu bem!                                


"
280,"
Um cego véu da saudade


                                    Solta-se um véu que recolhe
das amarras uma lágrima de
saudade.

Amarra-se uma lua ao céu
que carregamos no peito a
chorar.

Desloca-se o coração de um
lado para outro na esperança
triste.

Desiste-se da alegria de viver
na hora da despedida acontecer
triste.

Chora-se mais do que se come
na hora fugaz de recordar quem
foi.

Bebem-se lágrimas em copos
pequenos aos poucos a saudade
vai.                                


"
281,"
Uma Saudade que Não Acaba


                                    Sinto falta de tudo em você, desde a voz ao olhar, e com saudade vou viver até ao fim.                                


"
282,"
Sinto sua presença no dia de hoje


                                    Eu perdi uma pessoa muito especial na minha vida. Mas no dia de hoje, quase pude sentir sua presença.

Hoje é um dia espiritual, um momento de estarmos conectados e por isso, sinto você aqui. A saudade é enorme como sempre, mas fico feliz em sentir os seus sinais.

Que sua jornada esteja sendo tranquila e que você possa descansar em paz, hoje e sempre.                                


"
283,"
Uma amiga para toda vida


                                    Os dias vãos passando e esta distância que nos afasta parece não ter fim, mas uma amizade verdadeira consegue superar todas as circunstâncias e para mim é como se você estivesse aqui ao meu lado compartilhando todas as coisas boas da vida.

Às vezes recordo nossas aventuras únicas, os bons e os maus momentos, a cumplicidade incrível que sempre conseguimos ter uma com a outra. Há pessoas que surgem no nosso caminho e mudam por completo o rumo que ele tomava. Você sempre será aquela amiga especial que fez de mim alguém melhor. Obrigada de coração por tudo que significa para mim.

Peço que surja em breve uma oportunidade para nos revermos, para finalmente estarmos juntas outra vez. Até lá, você estará sempre comigo, pois eu carrego quem é especial no meu coração. Esteja onde estiver, nunca esquecerei nossa amizade nem por um segundo.  


"
284,"
Os Sonhos 


                                    Quando os nossos sonhos se acabam, fica um vazio imenso. Uma vontade de parar, de desistir de tudo. É um período difícil, em que os dias, as horas, e até os segundos são longos. Não conseguimos progredir. Falta vontade. Falta motivação.

Nos fechamos para tudo e para todos como se nada importasse, nada tivesse algum valor. Vamos nos destruindo pouco a pouco. Porque será que muitas coisas em que acreditamos chega ao fim? 

Acreditamos na felicidade eterna e, muitas vezes, ela não passa de um pequeno tempo. Tempo suficiente para deixar uma saudade infinita. Até que um dia um novo sonho começa a dar o ar da sua graça. Vem chegando de mansinho, tentando abrir os cadeados do coração.

Estamos trancados, com um enorme medo de sofrer de novo, mas mesmo assim, o novo sonho vem chegando, trazendo na mala, tudo de novo. E como todo novo sonho, é regado de novidades que fascinam, mexendo com emoções adormecidas. Trazendo de volta, a emoção de viver, amar, recomeçar!

Nessa hora, quando tudo ressurge, podemos avaliar melhor a vida. Temos que transformar cada pequeno instante, em grandes momentos. Eliminar tudo que maltrata o nosso corpo, o nosso espírito, e dar lugar somente ao que nos engrandece como verdadeiro ser humano filho de Deus!

E se os seus sonhos estiverem nas nuvens, não se preocupe, eles estão no lugar certo. Construa os alicerces, e SUBA!!! Nunca desista de ser feliz!                                


"
285,"
A falta que a minha avó faz


                                    Poxa avózinha, que falta que você faz. Sei que você foi uma grande guerreira e que agora tem o descanso que tanto merece, mas ainda assim existem dias em que a saudade fala mais alto.

Você foi uma pessoa muito importante e a maior mentora da nossa família e os seus ensinamentos e as suas palavras nós levamos conosco por onde formos.  

Fique em paz e saiba que o amor que sempre senti por você continua o mesmo.                                


"
286,"
Sonhos e Saudade da Minha Prima


                                    Tenho vários sonhos, prima; desejos, vontades. E confesso que uma das coisas que mais gostaria de ter na vida era seu abraço sempre que quisesse. Infelizmente você está longe demais e a distância é terrível. 

Acredite que é verdade: faria tudo para estarmos lado a lado. Mas não se preocupe, porque em sentimento você está bem dentro do meu coração. Gosto muito de você, querida. Até breve.                                


"
287,"
Volte Logo, Já Sinto Sua Falta


                                    Até breve, meu pai! Você ainda nem foi e eu já estou morrendo de saudade. Não vai ser fácil acordar pela manhã e saber que não tenho seu abraço ou que não vou poder olhar em seu rosto, mas a vida é feita de opções, de surpresas e novidades. 

É por isso isso que tenho certeza que essa sua viagem vai ser muito importante para todos. Volte logo, pai! Boa viagem!                                


"
288,"
Saudades do meu namorado que está longe


                                    Meu amorzinho, esta distância que nos separa, que atrapalha o nosso amor de viver pertinho, juntinho, me faz sofrer. Eu sei que é preciso, e que é passageiro, mas não vejo a hora de ter você inteiro, sempre do meu lado, cara a cara, peito colado.

Eu sinto muito a sua falta, mas mesmo longe você passa o dia todo batendo no meu coração. Eu amo você, e para o amor não há explicação, eu suporto a distância que nos separa porque sei que logo vamos ficar juntos. Logo você será em minha vida presente, e seremos felizes para sempre.

Eu sei que para você também não é fácil estar distante, mas tudo isso vai passar e nós vamos ficar juntos de novo, felizes, porque uma certeza nós temos, passe o tempo que passar, não importa quão distante possamos estar, o amor nunca há de faltar para nós dois. E quando há amor, há tudo! 

Você é o meu amorzinho, o meu docinho, o meu bem maior. Quero você mais do que tudo, com você espero tudo, espero o tempo que precisar, espero tudo de melhor acontecer, porque quando há amor tudo vale a pena, o amor impulsiona tudo. Com amor tudo de bom vai para frente!                                


"
289,"
Sinto saudades


                                    Com o tempo aprendi que sentir saudades é tão natural quanto respirar. Que se sentem saudades porque se inala um aroma qualquer que faz lembrar algo esquecido. Que se sentem saudades quando se passa em um lugar perdido no tempo, quando se revê um retrato que ficou no passado, quando se escuta um som de outros tempos.

Assim é comigo, e assim eu sinto saudades de pessoas que foram ficando perdidas nas memórias do meu passado, de uma infância que há muito se foi, de amores e amizades. Sinto saudades dos sonhos que costumava acalentar, das tradições que esqueci, da inocência que perdi.

Sinto saudades porque posso, porque sou humana, porque estou viva. Sinto saudades de tudo um pouco, e esse sentimento me conforta a alma, pois é sinônimo de um passado bonito. Mas por muita saudade que possa sentir do passado, muito mais anseio pelo futuro!                                


"
290,"
Tô com Sintomas de Saudade


                                    Eu só quero que você saiba
Que estou pensando em você
Agora e sempre mais
Eu só quero que você ouça
A canção que eu fiz pra dizer
Que eu te adoro cada vez mais
E que eu te quero sempre em paz

Tô com sintomas de saudade
Tô pensando em você
E como eu te quero tanto bem
Aonde for não quero dor
Eu tomo conta de você
Mas te quero livre também
Como o tempo vai e o vento vem

Eu só quero que você caiba
No meu colo
Porque eu te adoro cada vez mais
Eu só quero que você siga
Para onde quiser
Que eu não vou ficar muito atrás

Tô com sintomas de saudade
Tô pensando em você
E como eu te quero tanto bem
Aonde for não quero dor
Eu tomo conta de você
Mas te quero livre também
Como o tempo vai e o vento vem

Eu só quero que você saiba
Que estou pensando em você
Mas te quero livre também
Como o tempo vai e o vento vem
E que eu te quero livre também
Como o tempo vai e o vento vem                                


"
291,"
Com amor e saudade para pai que está longe


                                    Meu querido pai, que saudades do tempo em que podia me aconchegar no conforto dos seus braços a qualquer momento. 

Que saudades das nossas conversas, do seu carinho e atenção. Que saudades de ter você sempre pertinho de mim.

Agora a vida nos empurrou para longe um do outro. Mas seja onde e como for, você está sempre comigo, no meu coração, no meu pensamento, na minha saudade. 

Um abraço distante mas apertado, e um beijo carregado de amor e saudade. Eu te amo, meu pai!                                


"
292,"
Volte rápido que morro de saudades


                                    Estamos distantes, mas sempre ligados pelo amor. Volte rápido, meu bem, que não aguento mais esta saudade!                                


"
293,"
Boa viagem, meu amor


                                    Meu amor, meu namorado, eu espero que você faça uma boa viagem! Que essa se revele extraordinária e recheada de ricas aventuras, incríveis paisagens e maravilhosas sensações.

Que os ventos que vão conduzi-lo para longe de mim lhe sejam favoráveis, e principalmente que tal como o vão soprar para longe, assim o tragam de volta, rapidamente e em segurança.

Meu amor, aproveite a experiência, desfrute de cada momento, mas não esqueça de me carregar junto, no seu coração, no seu pensamento, na sua saudade, para que também eu possa fazer parte dessa viagem, ainda que apenas de forma imaginária.

Volte rápido, meu amor, pois sem você junto de mim meus dias se vão enevoar com muita saudade, e minhas noites se transformarão em prolongados vazios de silêncio e escuridão.                                


"
294,"
Amizade Destruída


                                    A amizade que tínhamos era de dar inveja a qualquer um. Éramos como irmãos, e em outras horas até mesmo como namorados. Andávamos pouco juntos, mas sempre ligados um ao outro.

Qualquer problema que você tinha, me pedia ajuda e eu a mesma coisa com você; ligava para apenas lhe dizer 'Oi'! Nunca cansávamos de nos falar, mesmo sem ter assunto.

Como você mesmo disse, o mundo dá voltas, muitas voltas. Quem diria que nos poderia acontecer isso tudo. Hoje estou aqui sofrendo, agora você, nem sei muito bem.

Você não sabe a falta que me faz, dei muito valor à sua amizade. Muitos falam que talvez você não tivesse levado tão a sério a amizade, mas lembrando de tudo entre nós dois, não acredito nos outros.

Bom, eu lhe peço desculpas se algum dia magoei você, mas o motivo de pararmos de nos falar não foi minha culpa. Isso você pode ter certeza, não acredite em tudo que os outros falam.

Se algum dia ainda quiser falar comigo, se tiver sentindo minha falta, me procure, me ligue apenas para dizer 'Oi', eu estava com saudades! Em momentos penso em fazer isso, mas tenho medo da sua reação.

Saiba que sinto muito sua falta, estou com muita saudade. Pena que nossa amizade foi destruída por pessoas que nem sabem de nossa história. Te adoro muito! Apesar de tudo, ainda considero você como meu amigo do coração.                                


"
295,"
Estas saudades que eu sinto de você


                                    Meu amor, com você eu percebi que as saudades que sentimos de alguém não se medem pelo tempo que já conhecemos essa pessoa. Você entrou recentemente na minha vida e a nossa história ainda está começando. Mas quando você não está do meu lado, já sinto um vazio que nem consigo descrever. 

Volte rápido porque quero matar este desejo do seu carinho!                                


"
296,"
Apesar de você já ter partido, irmão


                                    É difícil saber que hoje é dia do irmão e não tenho o meu comigo. A morte foi impiedosa e o levou cedo demais. Ainda assim, neste dia em que é celebrada uma relação tão especial, quero lhe fazer uma sentida homenagem porque, apesar da sua ausência, meu irmão jamais será esquecido.

Juntos compartilhamos medos, aventuras e sonhos. Juntos conquistamos, perdemos, sorrimos e choramos. Amor de irmão é um sentimento muito forte que corre nas veias e bate ao ritmo do coração. E foi com esse mesmo amor que aprendi o valor da união, da família e da amizade.

Não existem palavras que expressem a falta que ele me faz porque sempre pensei que fosse possível ficarmos juntos para toda vida. Hoje o dia é feito de uma saudade adicional que me faz recuar no tempo e voltar a reviver o que de mais belo teve nossa história em comum. Hoje é dia do irmão e eu continuo com um orgulho infinito no meu.                                


"
297,"
Dificuldades da Vida do Meu Irmão

 


                                    Eu sei, meu irmão; eu sei que as coisas não têm sido nada fáceis. A distância e todos os problemas têm resultado em dias de muita tristeza e angústia. 

Mas eu sei que você é forte e com toda certeza vai conseguir superar todos os desafios. Estaremos juntos para sempre, meu irmão! 

Mesmo longe um do outro eu prometo que estarei sempre ao seu lado. Não desista; não jogue os olhos no chão. Levante a cabeça e lute até vencer seus fantasmas. Te adoro, irmão!                                


"
298,"
Saudades do que vivi ao seu lado, amiga


                                    Foram tantas as coisas boas que vivemos juntas que fica impossível não sentir uma imensa saudade, amiga.                                


"
299,"
Um até breve, querido professor


                                    Querido professor, agora que nos preparamos para ir para a faculdade chegou a hora de nos despedirmos de você, algo que nos desperta alguma tristeza. 

Todos nós sentiremos a sua falta, pois nunca houve professor que se igualasse a você. Tanto as suas aulas, como sua sabedoria imensa e paciência tão paternal, deixarão muita saudade! 

A paixão e dedicação que colocava no ensinamento de cada matéria sempre foi uma motivação para a nossa aprendizagem. E sua retidão como profissional e pessoa sempre nos serviram de inspiração. 

Saiba que agora que nossos caminhos se descruzam, e de hoje em diante, faremos tudo para honrar os seus ensinamentos. Um até breve, querido professor!                                


"
300,"
Saudade sem Explicação


                                    Esse adeus deixou no meu coração uma saudade que não tem explicação e nunca terá fim.                                


"
301,"
A Invasão da Saudade


                                    Por vezes as saudades invadem o coração de um jeito que não dá para descrever! Gostaria tanto que vocês vivessem mais perto, meu filhos! Vocês são tudo para mim, são a minha vida e todo o propósito de deitar a acordar. 

A distância está carregada de negridão, mas o que nos salva é a luz do amor que nos une, meu filhos! E vai ser sempre assim. Não vejo a hora de ter vocês nos meus braços! Até breve, meus amores!                                


"
302,"
Como?


                                    Como viver, se minha vida é você?
Como amar, se amar faz sofrer?
Como não chorar, se as lágrimas ensistem em cair?
Como ser feliz, se a minha felicidade depende de você?
O que adianta ter tudo na vida e não ter você?
O que adianta cantar se você não vai ouvir minha canção?
O que adianta amar e não ser amada por você!                                


"
