,0
222,Como escrever a melhor carta de amor do mundo
223,"
Eu Sei Que Vou te Amar para Sempre


                                    Eu sei que vou amar você todos os dias da minha vida. Na verdade, acho até que um dia que desapareça eu vou continuar amar você. Sim, porque este sentimento é natural e cheio de vida, de verdade. 

Você é um homem exemplar, um namorado completo e um ser humano incrível. Só desejo que a vida nos mantenha unidos para sempre, porque jamais faltará amor para dar. Te amo, meu bem!                                


"
224,"
Apaixonada


                                    Estou apaixonada por aquilo que és.
Por aquilo que queres ser.
Porque és alegria. Porque és forte.
Porque um dia me conquistastes 
pelo teu sorriso, pelo teu cheiro,
que me persegue o dia inteiro
Porque quando chegas, tudo começa.
Porque quando vais, nada mais me 
interessa! Te Amo!                                


"
225,"
Todos os dias são especiais com você


                                    Minha maior felicidade é ter um namorado como você, pois todos os dias são especiais ao seu lado!                                


"
226,"
Você é o sol que me ilumina


                                    Você é o sol que me ilumina
A estrela que me guia
Você é o meu tudo
Meu sonho e minha alegria.
Você é o meu amor verdadeiro
E não há tempo, distância 
Ou problema
Que faça esse amor desaparecer.
Somos um do outro 
E vamos ficar juntos
Até que o tempo deixe de o ser!
Te amo, hoje, amanhã e para sempre!                                


"
227,"
Dois Amores


                                    Cada parte de mim lembra de você 
A todo momento. É um sentimento
que enfim, não tem explicação.
Gosto de sofrer com você e por você!
É chama acesa em meu corpo que 
arde. Não o vejo há tanto tempo, 
e que saudade! Talvez tudo tenha 
sido nada, mas a marca em mim ficou. 
Você não lerá isso nunca, mas já ouviu 
tantas vezes, e não deu atenção. 
Meu amor é doente, gosta de fazer-me 
sofrer. Alimenta minha alma cada vez 
que se nega a me ver. Você deixou 
algo em mim, plantou uma semente 
diferente. Você será sádico? 
E eu masoquista? Não sei... 
Só sei que dos amores que tive, 
você foi o que me fez chorar. Você 
foi o que me ganhou e abandonou. 
Você fez de maldade, de pirraça. Mas 
eu te amo de graça! Eu, atualmente, 
não consigo viver sem você! 
Me maltrate, mas volte para mim!                                


"
228,"
Meu maior presente de 6 anos de casamento


                                    Meu amor. Hoje nós completamos 6 anos de casados, mas não preciso ganhar nada, pois o meu maior presente eu já ganhei há muito tempo. Meu maior presente foi - e ainda é - você. 

Obrigado por estar ao meu lado por todo esse tempo e fazer da minha vida tudo o que eu sempre sonhei.

Te amo muito!                                


"
229,"
Em 5 meses você me mostrou um amor de verdade


                                    O que dizer para você que em 5 meses me mostrou o maior amor que eu poderia receber? Sei que este namoro ainda é recente, mas o que sinto por você cresceu muito nestes meses.

Em você, encontrei uma pessoa para confiar. Entreguei meu coração sem hesitar, porque sempre soube que era o certo. Ao seu lado, eu aprendi o que é um amor de verdade e o que é querer alguém sempre comigo.

Ainda temos muito o que viver e aprender juntos, mas tenho certeza que faremos isso com muito amor e alegria como sempre.

Te amo, meu bem!                                


"
230,"
Meu Ex e Ser Humano Maravilhoso


                                    Você é um ser humano maravilhoso. E entristeço sempre que me lembro que já fui sua e você foi meu. Agora já não estamos juntos: não somos namorados. Mas todos os dias desejo cair nos seus braços. 

Gostaria de beijar seu rosto uma vez mais e fazer mil promessas de amor por minuto. Faria qualquer coisa para você me querer de novo e juntos continuarmos a escrever nossa linda história de amor. Te amo e amarei para sempre, meu bem!                                


"
231,"
Dizer eu te amo


                                    Dizer ""eu te amo"" não é fácil. Depois de sentirmos no peito a certeza genuína do amor, vem a dúvida do melhor momento e do jeito certo de dizer. E junto com a dúvida, vem também o famigerado medo de não ouvir uma palavra de reciprocidade, de não ouvir o ecoar da voz do outro ao dizer ""eu também te amo"".

Nem sempre vivemos um amor correspondido, e às vezes até desperdiçamos palavras de amor com pessoas erradas. Mas o primeiro amor verdadeiro nós não esquecemos. E mesmo que não seja recíproco, vale a pena expressar esse sentimento tão belo. Não ser correspondido pode ser triste, mas triste mesmo é viver sem ter amado.

Depois da frustração, quando o tempo passar, você vai olhar para trás e pensar: eu amei. Amar, muitas vezes, é mais recompensador do que ser amado. Nunca deixe de confessar o seu amor!                                


"
232,"
Eu te amo, meu maravilhoso e perfeito namorado


                                    Perfeitos são os dias e ainda mais são as noites, desde que você veio preencher minha vida de felicidades indescritíveis, inumeráveis. Eu te amo, meu namorado!

Você sempre foi maravilhoso, perfeito em todos os aspectos, com sua maneira de estar e ser tão especial, e principalmente na forma como me trata, no amor, carinho e atenção que me dedica.

Você está, e eu também vou estar, sempre presente, constantemente honrando esse intenso amor que me liga a você e me faz tão feliz!                                


"
233,"
Todos os Encontros

 


                                    Meu amor,

Juntos conhecemos primaveras e outonos, lágrimas e sorrisos, frio e calor. Descobrimos a verdade de cada um de nós – as virtudes e os defeitos. E nos encontramos vezes sem conta! 

Já passaram anos desde a hora que a vida nos uniu no amor. Muitos anos! E continuo a amar você, hoje mais que no passado. E vou amar sempre, porque você é meu ingresso para felicidade constante. Preciso de você para ser feliz! Te amo, meu bem!                                


"
234,"
Fico Completamente Perdida sem Você


                                    Já não aguento mais tanta espera para uma decisão, se passaram tantos dias e ainda não sei se você me perdoou. Eu sei que não deve ser fácil para você, mas quero te dizer mais uma vez que tudo que fiz foi somente por medo de te perder. Peço que não tome nenhuma decisão precipitada e não se esqueça dos momentos maravilhosos que já vivemos, e quantos ainda melhores podemos viver.

Eu estou muito arrependida e não vejo a hora de poder te ver, esses dias que fiquei sozinha só me fizeram perceber o quanto fico perdida sem você e quanto sua presença é extremamente importante na minha vida. Eu te amo incondicionalmente e não queria ser responsável por terminar nosso relacionamento, foi um erro tolo e completamente ingênuo da minha parte que espero que tenha como única finalidade fortalecer os nossos laços.

Aprendi bastante com esse sofrimento, e com certeza ultrapassarei tudo isso muito mais forte e amadurecida, pronta para iniciar uma nova fase na minha vida, com você ao meu lado novamente, mas com uma perspectiva de vida completamente diferente. Você é tudo para mim, volta logo, estou aqui ansiosa para te ter de novo em meus braços.                                


"
235,"
Você mudou minha vida nesses 6 meses


                                    Tanta coisa mudou em minha vida nesses 6 meses em que estamos namorando. Aprendi como é bom contar com alguém e o que é amor de verdade. Você iluminou meu caminho e trouxe vida para todos os meus dias.

Só posso agradecer por ter encontrado você, que me encantou com seu jeito desde o primeiro encontro.

Te amo, meu amor!                                


"
236,"
Beber o Amor como Água

 


                                    São horas que voam, dias que passam, semanas que desaparecem e eu continuo sem você. Preciso acariciar seu rosto sem medo que o mundo leve você de mim. 

Preciso beber seu amor como se de água se tratasse. Quero voltar a ser sua namorada! Não tenho medo; você é tudo para mim; é o namorado exemplar, o homem completo, o amor da minha vida! Eu te amo, meu bem!                                


"
237,"
Uma Carta de Amor para Meu Amor


                                    Meu amor, meu marido,

Conhecer você foi o momento mais especial da minha vida. Sinto que renasci, sabe? E sempre soube que ficaríamos juntos para a eternidade. Todos os dias acordo com uma sensação de felicidade que não consigo explicar. 

Todos os dias meu amor por você não para de crescer. Nunca desista de nós, até porque de outro jeito não saberia viver. Eu te amo e agradeço por tudo! Beijo, meu amor!                                


"
238,"
Eu te amo, minha linda e perfeita namorada


                                    Meu amor, minha linda e perfeita namorada, meu peito sufocará nas palavras se eu não declarar todo o amor que sinto por você.

Apenas quando me perdi no seu olhar eu descobri quem sou. Apenas sentindo o seu suave toque eu entendi o significado de viver. Eu te amo! Do seu lado tudo faz sentido, e longe de você apenas existe o vazio.                                


"
239,"
O Feliz Abraço da Saudade


                                    Sinto tanto sua falta, meu amor! Todos os dias penso em você e em nenhum instante a saudade me larga. Você é a razão da minha felicidade, o motivo de todas as minhas alegrias. Mas estamos distantes; longe um do outro. 

E não é fácil amar sem estar junto, sem beijar, sem olhar nos olhos. Mas prometo que vou aguardar seu regresso com muita ansiedade e com o desejo de um abraço interminável! Te amo, meu bem!                                


"
240,"
8 razões para te amar nesta bodas de pompom


                                    Feliz bodas de pompom para nós, meu bem! Gostarei de revelar 8 razões para me sentir tão bem ao seu lado, mas quando começo a pensar logo logo chego a 80, 800, 8000 razões. E aí percebo que tudo serve para justificar este amor que nos une.

Sou uma pessoa realizada no seu abraço, no conforto do seu carinho, na atenção do seu olhar. Parece que o tempo para e tudo se torna mais quente, colorido e repleto de belas sensações. Quando estamos juntos tudo é mágico e encantador.

Só espero e desejo profundamente que este amor que nos mantém ligados se mantenha até ao infinito do tempo. Sim, porque de outro jeito eu jamais conheceria motivação para sorrir. 

Você me proporcionou os melhores 8 meses de toda minha vida. E eu te amo; te amo perdidamente!                                


"
241,"
Todos os dias trago você comigo, vovó


                                    Que saudades do tempo que já passou, do tempo que não volta mais. Que saudades das suas comidas, dos seus mimos, das suas palavras e principalmente do seu amor, vovó do meu coração.

Tanto aprendi com você, tanto lhe devo, mas saiba que mesmo estando tão longe de você, todos os dias trago você no meu pensamento, no meu coração, e como bastante daquilo que hoje sou o devo a você, eu sou também a sua obra. Te amo, avó querida!                                


"
242,"
Cada centímetro seu é uma razão para amar você


                                    Fazer uma lista de motivos pelos quais eu te amo é uma injustiça, pois não há justificativa para um sentimento inexplicável. 

Posso passar o dia falando sobre seu sorriso, sua voz e como me olha, mas não é só. Enaltecer suas ideias, seus sonhos e ideais também é pouco. Seu encanto, carisma e força me deixam boquiaberto, mas ainda não é isso.

A verdade é que é tudo isso e muito mais. Eu amo tudo em você e cada centímetro do seu ser me dá mais uma razão para lhe amar mais. Amo quem você é, quem um dia foi e em quem vai se tornar.                                


"
243,"
Distantes mas Unidos por Amor


                                    Estamos distantes, separados um do outro, mas sempre unidos por algo maior e mais forte: o amor! Eu te amo, meu bem! Claro que sinto saudades, que sinto falta de sentir seu toque no meu rosto ou de escutar sua voz no meu ouvido. 

E isso acontece porque o sentimento que nos une é sincero e transparente como água! Nossa história será sempre a mais linda que o amor já conheceu. Volte logo, meu bem! Beijo.                                


"
244,"
Uma Carta de Amor para Você 


                                    Meu amor,
Eu te amo de um modo que não tem explicação! Sinto que nada ou alguém nos poderá separar porque o que temos é mais forte. 

Seremos invencíveis e capazes de qualquer proeza para nos mantermos juntos e unidos até ao infinito da eternidade! Mas volte logo, por favor, pois já não aguento a saudade! 

Às vezes gostaria de ter o poder especial de teletransporte para ficarmos juntos imediatamente. Mas a vida não funciona desse jeito e teremos de aguentar a falta um do outro. E em breve você estará no seu lar novamente para celebrarmos o amor e o carinho todos os dias. Te amo, meu bem!                                


"
245,"
Se me Amas de Verdade


                                    Se me ama de verdade
Não deixe para mostrar esse amor depois
Pois o depois poderá ser tarde demais.

Se me ama de verdade
Não me diga: ""me preocupo com você""
Mas sim: ""esteja ao meu lado sempre"",
Pois juntos dividiremos e superaremos 
As adversidades do dia a dia.

Se me ama de verdade
Não espere eu chamar você para um passeio
Pegue-me pelas mãos e me faça uma surpresa,
Me leve para qualquer lugar,
Pois por mais simples que seja, o mais importante
Será ao seu lado sempre estar.

Se me ama de verdade
Se me vir triste, não me diga: ""não fique assim""
Brinque, conte-me uma piada e
Tente arrancar aquele sorriso dos meus lábios, 
Me fazendo esquecer, pelo menos, naquele 
Momento, o que estiver doendo em minha alma.

Se me ama de verdade
Não me digas: ""vou tentar ajudar você 
No que for possível""
Me mostre que está tentando o impossível
Pois para quem ama, o impossível é pouco,
Mas vale sempre a intenção, e jamais esquecerei 
Que um dia, você pelo menos tentou.

Se me ama de verdade
Não me digas ""quero beijar você""
Corra para os meus braços e me beije 
Loucamente, como se fosse sempre a primeira 
Vez em que com ele você me enlouqueceu.

Se me ama de verdade
Não me pergunte: ""quer fazer amor comigo?""
Me arraste com você, e viraremos um só.
Me encante com todos os seus encantos,
Me ame arrebatadamente, e me eleve aos céus, 
E depois repousaremos nas nuvens.

Se me ama de verdade
Não me diga que um presente não pode 
Me comprar, seja lá por que circunstância for
Mostre simplesmente que se lembrou, que 
Aquela data era muito importante para mim.
Pois já estar ao seu lado, é o maior presente
Que recebo de você, diariamente.

Agora, se me ama de verdade
Não me digas simplesmente: ""eu te amo!""
Jamais me mostre esse amor apenas com 
Palavras. Pois as palavras, o vento as leva.
Mostre-me este amor com toda a sua 
Capacidade de amar, com seus gestos, 
Seus carinhos, e principalmente
Com as suas atitudes mais inesperadas
Que me surpreendem e até me roubam
Algumas lágrimas de felicidade, pois sentirei 
Sempre em você que me ama de verdade

Quanto a mim, me dê a chance de lhe mostrar
O tamanho do meu amor por você,
Mas não lhe mostrarei por simples palavras
Me entregarei a você de corpo e alma
Porque eu amo você de verdade!                                


"
246,"
Uma Carta de Amor Apaixonante


                                    Meu amor,

Acho que nunca fui tão feliz como desde o momento que nos conhecemos. Foi aí que senti o quanto a vida pode ser gratificante e bela, muito bela. Ao seu lado tudo é magico, cheio de energia positiva e inesquecível. 

Tenho certeza que quando mais tempo estivermos juntos maior será nosso sentimento. E prometo amar e cuidar do seu coração todos os dias da minha vida. Eu te amo até ao infinito do tempo, meu bem! Beijo.                                


"
247,"
A noiva dos meus sonhos


                                    Você é tudo que sempre desejei! A mulher dos meus sonhos, o ser humano mais incrível do mundo, a menina mais querida e fofa de sempre. Estou tão feliz por você ser minha noiva e futura esposa! Eu te amo, princesa, e sempre amarei. Prometo.

Gostaria que todo mundo fosse tão feliz como eu quando você falou “sim!”. Tenho certeza que jamais vou esquecer esse momento tão cheio de ternura e alegria. Nunca mude, meu amor! Seja sempre esse ser deslumbrante por dentro e por fora. Te amo, meu bem!                                


"
248,"
Quando se ama do jeito que eu amo você


                                    Meu amor, sei que apenas se passaram dois meses desde que iniciamos nosso namoro, mas o que importa na verdade o tempo, se muito, se pouco, quando se ama do jeito que eu amo você? O tempo não importa nada, quando no meu peito germina tamanha felicidade que eu devo apenas a você!

Você mudou o meu mundo, a minha vida. Você me faz bem, me faz melhor, e com você agora eu vivo com uma intensidade que eu não pensei possível. Eu te amo!                                


"
249,"
Uma Pequena História de Amor


                                    Todos os dias e em qualquer momento
seu nome surge na minha cabeça, e já
pensei que seria um problema mas é a
solução para todas as minhas questões
pois o que sinto não é doença; é amor!                                


"
250,"
O Amor é Lindo

 


                                    Meu amor, sou tão realizada! Ter você junto a mim é conhecer a sorte que a vida me proporcionou. Sinto que não tenho medo de nada. Parece que sou invencível, sabe? Tudo isso porque você me enche de confiança, porque me dá segurança para todos os desafios e conquistas do dia a dia. Obrigada por ser o namorado maravilhoso que é para mim!

Sou feliz do seu lado, amor! Parece que estamos juntos há uma vida inteira. O que temos é coisa de alma gêmea. É um amor eterno e incondicional! Desejo seu abraço toda a hora, anseio sua proteção nas noites mais escuras e caminho orgulhosa de mão dada com você na luz do dia. 

Prometo cuidar de seu coração com todo respeito, com toda verdade, porque o amor é mais que beijo e abraço. Amor é cuidar, é estimar e é colocar um sorriso no rosto de quem amamos. Você faz isso comigo! Eu vou continuar fazendo isso com você, meu bem! Te amo!                                


"
251,"
Te amo demais


                                    Uma confissão: Eu te amo
Um desejo: Estar com você
Um voto: Sua felicidade
Um sonho: Ter você eternamente
Uma emoção: Nosso primeiro beijo
Um objetivo: Uma vida a dois
Um pedido: Por favor me ame
Um lembrete: Amarei você sempre
Tudo isso porque: Te amo demais!                                


"
252,"
Obrigada por tudo, meu noivo


                                    Meu amor, você é meu mundo, meu universo, e habitar neles é a única forma possível de viver. Você não me deu o dom da vida, mas me ensinou a desfrutar devidamente dela e por isso, e por tudo, eu lhe agradeço!

Obrigada, meu amor, por construir esta enorme quantidade de maravilhosos momentos ao meu lado. Obrigada por me fazer sorrir, por todos os dias e durante todo o dia encher meu coração de exultante alegria com a sua existência. Obrigada por caminhar ao meu lado, e por estar disposto a prolongar essa caminhada indefinidamente.

Eu te amo, muito! E lhe agradeço ainda mais por me fazer tão feliz, e por ter dado um significado tão maior e mais profundo à minha vida.                                


"
253,"
Continuaremos Juntos


                                    Gostaria que tudo fosse diferente, mas não consigo! Eu continuo amar você! Juntos formamos um casal muito lindo com muitas histórias para contar. E agora estamos separados; longe um do outro e isso me enche de tristeza. 

Mas confesso sentir alguma esperança. Sim, porque um amor como nosso não pode terminar assim. Eu ainda estou esperando você para juntos continuarmos a escrever nossa história! Por favor, meu bem, não desista de nós! Te amo.                                


"
254,"
A direção de um amor com 11 meses


                                    O tempo é uma coisa incrível. Às vezes passa bem devagar e outras passa voando como um pássaro sem destino nem direção. Os nossos primeiros onze meses de namoro passaram assim: rápido, bem rápido! Feliz bodas de chiclete para nós, meu bem!

Você é meu grande amor, tudo que sempre sonhei; tudo que sempre quis. Eu te adoro, meu bem, e tudo farei para que nossa história cresça e se desenvolva com muita alegria, paz e amor – é claro. 

Desejo que a velocidade do nosso tempo continue assim, voando, mas com uma direção: a da felicidade. E que a união que temos demonstrado seja a chave para que todos os problemas se superem e novos sonhos se realizem. Te amo!                                


"
255,"
As razões para te amar são todas iguais


                                    Que eu te amo todo mundo sabe! E é bem claro para quem me vê ao seu lado que meu coração é todo seu e só tenho olhos para você.

Mas se perguntarem quais os motivos que me fazem te amar, acho que não sou capaz de responder. Não porque não tenho nenhum, mas porque não sei se existe tempo suficiente no mundo para dizer todas as razões.

Acho que, na verdade, eu só preciso de um motivo, pois tudo se resume ao amor que você me faz sentir e à razão pela qual meu coração se sente assim: é que só você me faz feliz!                                


"
256,"
Eu te amei muito 


                                    Hoje eu quero confessar algo que me atravessa constantemente o pensamento e me azeda o sorriso. É um arrependimento que guardo calado no peito, um arrependimento por algo que ficou por fazer, por muito que não foi dito. 

Deixei o tempo passar, permiti que dias viessem e assim se fossem e por medo, vergonha, seja lá o que for, nunca lhe disse do amor que por você sentia.

Hoje lamento o que não foi dito ou feito, e baixinho alimento a esperança de um dia voltar a encontrar você e então já não existindo medos, vergonhas, impedimentos de gênero algum, eu lhe direi ‘Eu te amo’!

Mas hoje apenas lhe posso confessar do muito que amei você e do muito que me arrependo por não ter lutado por esse sentimento, pois pior que sofrer por amor, é ficar imaginando o que se poderia ter sofrido...                                


"
257,"
Amor à Primeira Vista 


                                    Quando o vi pela primeira vez confesso que senti algo diferente dentro do peito. Não consigo descrever com muita clareza, mas meu coração começou a bater mais forte, mais acelerado.

Mas isso é natural quando se trata de um homem lindo como você, e minha reação não poderia ser outra, pois sua delicadeza, seu charme, tudo isso me deixou de boca aberta.

Hoje sou uma mulher realizada, pois tenho você com toda a mágica e beleza, caminhando sempre ao meu lado, por isso não tenho vergonha de dizer que me apaixonei desde o primeiro dia em que o vi, pelo contrário, tenho muito orgulho dos meus sentimentos e do meu amor sincero por você.

Te amo muito!                                


"
258,"
Meu amor por você jamais morrerá


                                    Nem todos as eras do mundo seriam suficientes para descrever tudo que sinto por você. Assim como nem todo o comprimento do universo se compara com o tamanho do meu amor por você. Pois eu amo, amo de verdade, com sinceridade, incondicionalmente e para sempre. Sei que é amor eterno porque você faz parte de mim. 

Você é minha outra metade, o pedaço que completa meu coração, minha alma, meu corpo. E aconteça o que acontecer, meu amor por você jamais vai morrer, nem nesta vida, nem em nenhuma das próximas. Te amo!                                


"
259,"
Eu quero você para mim

 


                                    Eu quero ter você para mim, só para mim, todos os dias o dia todo. Quero você perto de mim a todo instante, apertar você no meu abraço para nunca mais largar.

Quero ser feliz lutando todos os dias pela sua felicidade. Quero ser o seu melhor sorriso e que as suas únicas lágrimas sejam de alegria. Quero dormir e acordar ao seu lado, fazer planos e realizar sonhos com você. 

Eu quero amar você, hoje, amanhã e para sempre, pois mesmo que tudo deixe de existir, meu amor por você nunca desaparecerá!                                


"
260,"
Eu viveria em seus braços


                                    Me pegue em seus braços, me abrace lentamente. Eu me sinto tão bem quando me sinto envolvida pelo seu corpo, quando sinto o calor do seu toque. Me sinto tão segura com você, e tão feliz por ter você comigo. 

Eu adoro ter as minhas pernas envolvidas pelas suas, e os meus lábios molhados pelos seus. Eu adoro quando os meus olhos olham para você, ou quando a minha boca diz o seu nome. Eu adoro quando o meu coração sente as batidas do seu, e quando a minha vida faz parte da sua.

Quando estou com você, vivo momentos mágicos, as horas se tornam maravilhosos e inesquecíveis fragmentos da vida. E quando você vai embora, eu me sinto um belo vaso de flores vazio, a espera de água e de rosas para lhe enfeitar e perfumar. 

A minha vida com você é um filme romântico, sem cenas de drama, é um eterno final feliz. Só me falta fazer dos seus braços a minha morada. Eu te amo!                                


"
261,"
Dois anos de amor acima de tudo


                                    Neste segundo ano de matrimônio eu quero agradecer por você cuidar de mim e me encher de amor sempre. Te amo!                                


"
262,100 frases de amor para filha amada carregadas de sentimento que vão derreter seu coração
263,"
Dois Meses de Sonho


                                    Estes dois meses que passaram foram os melhores de sempre! Sempre quis viver uma história de amor. E às vezes ainda penso que vou acordar e descobrir que nossa relação não passou de um lindo sonho! 

Claro que gostaria que você estivesse mais perto, porque nossa ligação tem sido à distância. Mas mesmo assim é bom demais e não trocaria um só segundo do que já tivemos por outro momento qualquer. 

Eu te amo e prometo amar ainda mais a cada novo dia. Feliz Bodas de Sorvete, meu bem!                                


"
264,"
Case comigo


                                    Meu amor, você é a pessoa que completa meu coração. Sou feliz ao seu lado e nada me levará para longe dos seus braços. É por ter essa certeza que lhe faço a seguinte questão: meu bem, você aceita casar comigo?

Eu não tenho qualquer dúvida ou indecisão. Você é o amor da minha vida, a razão de todos os meus sorrisos e instantes de felicidade. É quando estamos juntos que me sinto leve; em paz comigo e com o mundo.

Só nós sabemos o que já ultrapassamos; o que vencemos na vida e o quanto nos mantivemos unidos desafio após desafio. E foram momentos assim em que nosso sentimento falou mais alto que eu tive a certeza que meu lugar é junto de você.

Aceite minha proposta, responda afirmativamente à minha pergunta. Eu sei que seu amor por mim é sincero, grande e intenso. Case comigo para juntos celebrarmos o amor através do lar e da família que vamos construir. Te amo, meu bem!                                


"
265,"
O Amor é Inexplicável


                                    Acho que nunca demonstrei verdadeiramente o amor que sinto por você, o carinho que tenho pela pessoa que está do meu lado. Acho até que nunca fui capaz de falar todas as coisas que me apaixonam em você, meu amor! 

E tenho certeza que jamais conseguirei. Sim, porque quando o amor é verdadeiro, forte e belo como o nosso fica impossível descrever ou demonstrar integralmente o que se passa no coração. 

Você será sempre o amor da minha vida! Vou tentar demonstrar todos os dias o quanto sou feliz do seu lado. Mas não prometo conseguir. Prometo tentar! Prometo amar você eternamente!                                


"
266,"
Há 11 meses, nossos destinos foram traçados


                                    Ao teu lado, conheci o amor de verdade e hoje, 11 meses depois do início do nosso namoro só tenho a agradecer. Meu amor, eu te amo com todo meu coração e, não importa o que aconteça, sei que estaremos sempre juntos porque nossos destinos estão ligados. Feliz 11 meses de namoro!                                


"
267,"
Uma declaração de Amor

 


                                    Podem existir mil obstáculos, mas nada fará com que meu amor por ti morra. Atravessarei até os maiores mares, mas não existirá água suficiente que afogue o amor que sinto por você.

Subirei até a montanha mais alta do mundo, só para te ver, e de lá gritarei seu nome para ver se me ouve, e se me ouvires, direi uma só frase: Eu te amo.

E quando o vento passar, levará consigo o que eu disse, e quando ele soprar em seu ouvido, escutarás junto ao vento: Eu te amo.

E toda vez que o vento soprar em seu ouvido, não será só apenas o vento, mas eu dizendo que te amo.

(Sílvio César Rabêlo Lopes)                                


"
268,"
O nosso amor é forte e eterno


                                    A força do nosso amor brilha mais forte do que o sol. Desde o dia em você entrou na minha vida tudo faz mais sentido. Recordo sempre com grande carinho todos os bons momentos que vivemos e como o tempo que passou nos tornou ainda mais unidos.

Eu quero ser uma eterna apaixonada por você e provar que é do seu lado que quero ser feliz. Te amo, hoje e para sempre!                                


"
269,"
Como é bom amar e ser amado









Só há uma coisa que supera a magnífica sensação de estar amando: saber que quem amamos nos ama também!                                    


"
270,"
Palavras de um Coração Apaixonado


                                    Eu te amo e quero ser feliz ao teu lado; todos os dias até ao infinito do tempo. Não existe amor maior que este que sinto no coração. 

Você é linda, a namorada mais bela, o ser humano mais perfeito. Eu sou a pessoa mais sortuda que existe, porque ao seu lado encontrei todas as razões para me sentir feliz e em paz. 

Fique ao meu lado para sempre! Não desista de mim, de nós. Juntos seremos a história de amor mais inspiradora que algum dia existiu. Te adoro, princesa!                                


"
271,"
A Maior Certeza da Minha Vida


                                    Eu posso viver cheio de dúvidas, mas o amor do meu coração é a maior certeza da minha vida. E ele pertence a você, meu bem! Você é uma pessoa excepcional, maravilhosa e com uma luz no olhar de revela sua pureza. 

É que não encontro um elogio capaz de demonstrar o quanto você é especial. E nada me deixa mais feliz do que viver ao seu lado e compartilhar meus dias com você. Te amo, meu bem!                                


"
272,"
Uma Esposa Linda e Surpreendente


                                    Você não para de me surpreender, meu amor! Sou uma pessoa muito feliz e tenho no coração toda esperança do mundo. Você transformou minha vida em algo parecido com paraíso. 

Na verdade, não me canso de falar que o amor que nos une é o maior que existe. Só desejo que nosso casamento continue crescendo em conteúdo, porque nada me deixa mais feliz do que compartilhar minha vida com você! Te amo, meu bem!                                


"
273,"
Obrigada, meu amor, melhor namorado


                                    Desde que namoro você eu sinto uma grande vontade de agradecer a tudo e todos. Quero dizer: obrigada, vida; obrigada, mundo; obrigada, Deus! Mas acima de tudo: obrigada, meu amor! 

Pois você me faz muito feliz, me faz sentir segura, protegida, amada e respeitada. Você é o melhor namorado, um homem cheio de qualidades que eu amo e admiro. 

Obrigada, meu amor, mil vezes obrigada por um dia ter cruzado meu caminho e nunca mais ter largado minha mão. Te amo!                                


"
274,"
Para minha namorada linda e perfeita


                                    Você é tudo que eu poderia sonhar,
uma namorada linda e perfeita para amar.
Você é tudo que eu sempre quis,
alguém querida e sincera e que me faz feliz.

Por isso, sempre agradeço por ter você 
ao meu lado
e por poder ser seu namorado.
Nunca esqueça que você é tudo 
que importa para mim!

Te amo mais que tudo, meu amor!                                


"
275,"
O tamanho do meu amor por minha noiva


                                    Meu amor por você não tem tamanho! É uma coisa que nem tem explicação. Faria qualquer coisa para garantir sua felicidade eterna. Seu bem-estar é tudo para mim, minha namorada, minha noiva, minha futura esposa!

Eu amo você mais do que qualquer outra coisa ou pessoa neste mundo. Você é minha vida, o foco dos meus dias! Ao seu lado eu sei o que é importante, o que é a beleza. Ao seu lado sou mais capaz, mais realizado, mais honesto.

Não vejo a hora de trocarmos juras de amor na casa do Senhor. Nosso casamento será um ato muito especial e ficará marcado na nossa memória para sempre. Meu bem, prometo amar e cuidar de você todos os dias e todas as noites da minha vida. Te amo!                                


"
276,"
Encontrei um grande amor há 11 meses


                                    Estes foram os melhores 11 meses da minha vida e tudo isso porque encontrei um grande amor. Te amo!                                


"
277,"
Para Meu Verdadeiro Amor


                                    Este amor que sinto por você é tão verdadeiro como eu existir. Você é o homem perfeito, o namorado ideal e o ser humano mais fascinante que algum dia conheci. Eu te amo, meu bem! 

Quero que você saiba que faria qualquer coisa para garantir a sua felicidade eterna. É que quando se ama do jeito que amo você tudo se torna mais fácil e desejável. E eu desejo muito cuidar do seu coração eternamente. Beijo, meu bem!                                


"
