,0
188,"
A Alegria de Quarta-Feira


                                    Hoje já é quarta-feira! Que alegria saber que estou na fase decrescente da semana e que seu final está chegando. Já enxergo o descanso de sábado e domingo, a diversão de sexta-feira. Que ansiedade! 

Mas vou continuar aproveitando o agora, porque todos os momentos existem para serem desfrutados em grande estilo. Faça como eu – divirta-se a cada novo instante do dia, seja ele qual for! Feliz quarta-feira!                                


"
189,"
Lembre-se que o seu trabalho é importante


                                    Não há nada que torne o trabalho melhor do que o otimismo. Eu sei que nem sempre é fácil e às vezes ficamos um pouco desanimados. 

Nestas horas, é preciso voltar ao começo e se lembrar a verdadeira razão de porque você está aqui. É preciso olhar tudo com novos olhos e a melhor forma de fazer isso é com uma bela dose de otimismo.

Não deixe que a rotina mate a sua vontade. Dê a volta por cima, repita em voz alta que você e o seu trabalho fazem a diferença. 

Levante da cama com vontade e siga em frente, porque você é importante!                                


"
190,"
Sorrir é sempre a solução


                                    Sorria. Sorria hoje e agora, por todos os motivos que conhece e até mesmo pelos que ainda vai descobrir. Sorria porque não vai pagar nada por fazê-lo, comprometa-se com a felicidade, mesmo que não saiba o que o futuro lhe reserva.

A tristeza é uma inimiga vencida a partir do momento em que você sorri. A solidão tem os dias contados quando decide não desistir. Por isso, não se deixe abater perante as preocupações. Está na sua mão a possibilidade de mudar o rumo de qualquer acontecimento.  


"
191,"
O Remédio Para Todos os Males


                                    A tristeza provoca sentimentos e sensações que nos machucam profundamente! Mas essa tristeza é um problema com uma só solução. Sim, o remédio para a infelicidade é o seu contrário: a alegria, o amor, a felicidade. 

Eu sei que você está se sentindo muito em baixo, com uma depressão angustiante, mas não deixe de lutar. Não desista do bem mais precioso da sua vida: você! 

É que ninguém convidou a tristeza para entrar no seu coração e pensamento, por isso indique o caminho para porta da saída agora mesmo! E seja feliz imediatamente! Não desista! Força!                                


"
192,"
Um trabalho interessante


                                    Pode ser hoje que uma nova chance surja, que aquele sonho se realize; pode ser hoje que seu trabalho se torne interessante!                                


"
193,"
Uma boa dose de otimismo


                                    Todos os dias podem ser melhorados com uma boa dose de otimismo!                                


"
194,"
A Parte Final, Amiga


                                    Você é uma guerreira, amiga! Agora a situação já não é tão delicada, e sua recuperação está correndo muito bem. Você vai sair dessa em breve – tenho certeza, até porque o mais difícil já foi superado. 

Agora é só percorrer a fase final até à meta da felicidade novamente. Acredite que tenho muito orgulho em você por toda sua força, determinação e empenho. Você é a prova que a fé ajuda a resolver muita coisa! Agradeço por você ser tão inspiradora!                                


"
195,"
Lutar com Motivação e Otimismo


                                    Não tema o fracasso; tenha medo sim de não lutar por aquilo que acredita.                                


"
196,"
Bom Dia e uma Semana Inspiradora


                                    Tenha um bom dia e uma ótima semana! Aproveite com intensidade todos os instantes e revele o melhor de cada dia através do otimismo e da força de vontade de vencer. 

Você merece ser feliz e esta é a semana certa para realizar seus sonhos. Corra atrás de tudo aquilo que acredita. Rodeie-se de sensações e pessoas positivas. E viva, viva muito e com verdade. Faça de todos os momentos, momentos inesquecíveis.                                


"
197,"
A Urgência do Amor


                                    Somos colegas de trabalho, mas tenho amizade por você. E é por isso que acho que algo não está bem na sua vida. Me perdoa, mas considero que você precisa se ajudar, sabe? Seu coração é enorme, sua figura é importante, cativante, jovem. 

Na verdade, não entendo por que sua felicidade não aparece, não surge. Talvez você não esteja dando uma real chance para ser feliz. Se ajude – urgentemente! Você tem de gostar de quem é! Força.                                


"
198,"
Eu Vou Sempre Amar Você, Irmão


                                    Eu vou sempre gostar de você, irmão! Carregamos no corpo o mesmo sangue e no coração o mesmo amor. E apesar de todas as coisas escuras da sua vida eu sei que você é um ser humano lindo e maravilhoso. 

É por isso, meu irmão, que mesmo longe um do outro eu sei que estaremos juntos eternamente. Não desista da vida, porque eu jamais desistirei de você. Um abraço muito forte!                                


"
199,"
Bom dia para o amor da minha vida


                                    Meu amor, desperte com alegria e esperança para um novo dia, e deixe que o coração bata com os mais nobres e belos sentimentos. Bom dia, amor da minha vida!

Que todas as tarefas do seu dia sejam coroadas de sucesso. Que em momento algum lhe falte energia e otimismo para encarar qualquer obstáculo. 

Hoje, e todos os outros dias da sua vida, seja muito feliz! Eu te amo!                                


"
200,"
Confie, lute e nunca desista


                                    Na vida as conquistas não se alcançam sozinhas, e os desafios não se ultrapassam sem suor. E para tudo e para qualquer momento é fundamental manter o otimismo. 

Pois sempre haverá um contratempo, uma queda não prevista. Mas com o estado de espírito correto nada disso afetará você para valer. 

E nunca se esqueça que é importante acreditar nas suas capacidades. Lutar com todas as forças e ter paciência para esperar os resultados dessa luta. E principalmente nunca desista, pois esse é o verdadeiro fracasso!                                


"
201,"
Direção Motivacional

 


                                    Descobrir a direção da sua motivação, desejos, objetivos ou sonhos é um fator fundamental para construir de forma eficaz a estratégia que lhe permite se manter alinhado com as suas ações. Esta direcção pode ser no caminho daquilo que queremos ou pelo contrário, no caminho daquilo que não queremos. A direção motivacional é um programa mental que afeta toda a nossa vida. A um nível biológico ou físico, todos nós desenvolvemos ambos: a motivação para nos afastarmos ou nos dirigirmos para algo. Nos afastamos da dor, desconforto, e stress, e nos dirigimos para o prazer, conforto, e relaxamento. Em determinadas alturas da nossa vida e em diferentes situações estas duas formas motivacionais podem nos servir. Todos nós usamos ambas em determinado grau. A motivação que surge quando nos dirigimos para o nosso objetivo e é mais apelativa do que a de nos afastarmos daquilo que não desejamos.

(Miguel Lucas)
(Escola Psicologia)                                


"
202,"
A Saudade de um irmão em dificuldade


                                    O meu pensamento está sempre aí com você, meu irmão! Você tem passado momentos muito difíceis, autênticas provas de fogo. E o mais difícil é que estamos longe um do outro. 

Seja forte, meu querido! Lembre-se que mesmo distantes estamos perto e ligados pelo amor e pelo sangue. Não pense que está sozinho ou isolado no mundo. 

Isso é falso. Você é uma pessoa muito especial e importante para mim. E é por isso que torço pela sua felicidade e sucesso todos os dias. Te adoro, irmão!                                


"
203,"
Busque Algo Além do Sucesso Profissional


                                    Desde criança, e por várias vezes, nos deparamos com uma pergunta: O que você vai ser quando crescer? Apesar de ainda não ter nenhuma noção do funcionamento do mercado de trabalho, muito menos das dificuldades em se manter nele, mesmo de uma maneira inocente, começamos a pensar no nosso futuro profissional desde muito cedo.

Mas existe algo muito mais importante que o tão sonhado sucesso profissional, como todo esse conhecimento é acrescentado positivamente na sua vida pessoal. Ser bem-sucedido, apesar de muito concorrido, já não é tão difícil, atualmente existem milhões de técnicas e cursos para direcionar todo seu empenho em determinado objetivo, tornando cada vez mais fácil driblar as dificuldades e aproveitar todas as oportunidades. 

Independentemente da profissão que tenha ou almeje ter, adquirir conhecimento é a principal fonte para obter o sucesso através de bons resultados. Só que muitas vezes não nos damos conta da quantidade de informações dispensadas por nos focarmos somente em um único alvo, pois atualmente as profissões de outras áreas se tornam cada vez mais interligadas e não podemos excluir nenhum tipo de conhecimento.

Amplie seu alvo, interaja com outros profissionais, adquira cultura a partir de tudo que é desconhecido, até assistir aquele desenho animado com o seu filho pode ativar positivamente mais alguma competência. Não dispense nenhum tipo de conhecimento, pois só assim ampliamos a quantidade de informações arquivadas na nossa mente, aguardando apenas o momento certo para serem aproveitadas.                                


"
204,"
Tenha uma terça-feira abençoada


                                    Bom dia! Espero que tenha uma terça-feira abençoada e que a alegria não abandone nunca seu coração. 

Aconteça o que acontecer nunca se esqueça que com otimismo e fé tudo pode ser superado, e que mesmo na adversidade Deus envia bênçãos. 

Aproveite todas as oportunidades para ser feliz que este dia lhe oferecer, e nunca deixe de lutar por seus sonhos!                                


"
205,"
O Sucesso da Fé

 


                                    Quando enxergamos a vida com fé e otimismo o sucesso é garantido mesmo que demore a chegar.                                


"
206,"
Um Sol


                                    Há dentro de ti um sol que quer projetar raios o mais longe que puder. Não ponhas à frente dele um pano preto de lamentações, revoltas e materialismo. Deixa-o livre para expandir luz e calor. 

Quanto mais creres que tens esse sol e que ele te é vida abundante, mais eliminas a escuridão interior e abres o otimismo e a esperança. Passas a desfrutar de uma paz que jamais esperavas possuir e te aparece um mundo novo, mais claro, mais
alegre e que te quer bem. 

Acredita no teu sol, põe luz no que fazes e confia no futuro. Deixa o teu sol interior brilhar e serás o primeiro a ser iluminado.                                


"
207,"
Uma dose de otimismo é necessária para o sucesso


                                    Não existe um bom trabalho sem perseverança e para continuarmos trabalhando e nos esforçando, é preciso acreditar. Existem mil maneiras de alcançar o sucesso, mas o otimismo é sempre necessário.

Precisamos olhar para o nosso objetivo final e acreditar que é possível. 

Por isso, sempre que estiver um pouco desanimado, adoce seu café com otimismo e continue o trabalho! Só assim você poderá chegar mais longe! 


"
208,"
O Aqui e o Agora


                                    Agora é o momento mais importante da sua vida e aqui, onde você está, o lugar para o viver. Saber aproveitar plenamente o presente é uma arte e algo indispensável, mas nem sempre é alcançável por todos.

Saiba viver no presente, no momento, pois o passado já passou e o futuro ainda não chegou nem ninguém pode garantir que chegará. 

Viva o ‘aqui e o agora’ como o espaço e o tempo que realmente importam na sua vida, pois só assim se vive plenamente!                                


"
209,"
Não Desista de Ser Feliz


                                    As dificuldades surgem a qualquer momento. A vida é isso: uma prova de fogo. Mas você tem de ser mais forte, tem de se ajudar. Coloque um sorriso nos lábios, sol no rosto e fale “eu consigo!”, “eu vou sair dessa!”. 

Se liga, amiga! Acha mesmo que essa dificuldade que você está passando vai destronar sua vida, vai destruir você. Por favor! Você está perdendo tempo. A vida é um bem muito precioso e depende de você e do seu empenho. Não desista de ser feliz. Força! Gosto muito de você, querida!                                


"
210,"
Os Sonhos 


                                    Quando os nossos sonhos se acabam, fica um vazio imenso. Uma vontade de parar, de desistir de tudo. É um período difícil, em que os dias, as horas, e até os segundos são longos. Não conseguimos progredir. Falta vontade. Falta motivação.

Nos fechamos para tudo e para todos como se nada importasse, nada tivesse algum valor. Vamos nos destruindo pouco a pouco. Porque será que muitas coisas em que acreditamos chega ao fim? 

Acreditamos na felicidade eterna e, muitas vezes, ela não passa de um pequeno tempo. Tempo suficiente para deixar uma saudade infinita. Até que um dia um novo sonho começa a dar o ar da sua graça. Vem chegando de mansinho, tentando abrir os cadeados do coração.

Estamos trancados, com um enorme medo de sofrer de novo, mas mesmo assim, o novo sonho vem chegando, trazendo na mala, tudo de novo. E como todo novo sonho, é regado de novidades que fascinam, mexendo com emoções adormecidas. Trazendo de volta, a emoção de viver, amar, recomeçar!

Nessa hora, quando tudo ressurge, podemos avaliar melhor a vida. Temos que transformar cada pequeno instante, em grandes momentos. Eliminar tudo que maltrata o nosso corpo, o nosso espírito, e dar lugar somente ao que nos engrandece como verdadeiro ser humano filho de Deus!

E se os seus sonhos estiverem nas nuvens, não se preocupe, eles estão no lugar certo. Construa os alicerces, e SUBA!!! Nunca desista de ser feliz!                                


"
211,"
O Tempo da Vida


                                    Não há tempo para ficar lembrando tristeza, para ficar jogando fora esperança que tanto tempo demora a ser construída. Por favor, se liga! Não se deixe desanimar com essa dificuldade. 

Transforme tristezas em alegrias e pode ter certeza que tudo vai terminar da melhor forma! Demonstre que é forte, que tem espírito de luta e de garra e vá em frente. Não desista! Força!                                


"
212,"
A Entrega em Deus


                                    Entregue suas preocupações ao Senhor
e Ele o susterá;
jamais permitirá que o justo venha a cair.

Salmos 55:22

Não existe maior verdade que a verdade de Deus. E é por isso que as preocupações e as dificuldades não devem ser encaradas de um modo solitário. Não é isso que Ele quer. 

Você tem de dividir suas tribulações; tem de tem fé que Ele vai ajudar – porque vai mesmo. É essa fé que salva as pessoas, que salva o mundo! E as coisas vão parecer mais simples quando você acreditar que tudo vai dar certo.

Quem já descobriu que não precisa caminhar sozinho, vai dar todos os passos com o apoio do Senhor. Viver é maravilhoso e está ao seu alcance!                                


"
213,"
Encare o trabalho com otimismo e com dedicação


                                    Não seja mais uma dessas pessoas que sai todos os dias de casa com má cara para trabalhar e que regressa revoltado com o mundo.

Escolha encarar o trabalho com otimismo e com dedicação, afinal é o que fará a maior parte do tempo ao longo da sua vida.

Dê sempre o seu melhor para que um dia possa colher os frutos das sementes que estará hoje plantando.                                


"
214,"
Acreditar e lutar até ao fim


                                    Acreditar já é meia vitória, mas é preciso estarmos dispostos a suportar as contrariedades da vida para conseguirmos chegar até ao final da corrida e levantarmos o troféu que tanto merecemos.

Não deixe de perseverar, apesar de algumas pedras se terem atravessado no seu caminho. Cada dificuldade que você supera é um passo que dá em frente. E quando menos esperar, tudo que deseja alcançar já estará diante dos seus olhos.                                


"
215,"
Trabalhar com Otimismo e sem Esforço


                                    Todos os dias temos de acordar e lutar para vencer em mais um dia de trabalho. Chegou o momento de fazermos tudo isso mas sem considerar que é um sacrifício. 

Vamos colocar um sorriso e agradecer pela chance de contribuir. Nem todo mundo pode se gabar de produzir alguma coisa. 

Este é o momento de manifestar gratidão e encarar os dias com paz e alegria. Só assim poderemos nos sentir mais realizados. Tenha um bom dia de trabalho!                                


"
216,"
Persistência é tudo


                                    Todos os sonhos se realizem através de um primeiro passo na longa estrada da determinação e esforço. Não é fácil avançar quando tudo nos prende ou a coragem nos larga. Mas não podemos desistir. 

Só quem luta dia após dia é que alcança verdadeiramente os objetivos e mantém os ideais. Com otimismo tudo se torna mais fácil, por isso vamos correr atrás do que nos faz felizes. Mas sempre com a mente positiva.                                


"
217,"
Apesar de você ter perdido o emprego


                                    Meu querido filho,

Saiba que estou com você neste momento difícil. Perder o emprego é sempre um momento de frustração. Apesar disso, eu continuo confiando em suas capacidades. Você vai dar a volta por cima e provar que é um guerreiro. Depois de uma desilusão, por vezes, surge uma boa surpresa. E aconteça o que acontecer, eu nunca deixarei você desamparado. 


"
218,"
10 Dicas para o Sucesso Profissional das Mulheres


                                    Mulheres são criativas, sedutoras, inteligentes e empreendedoras. Ou seja, têm tudo para abrirem seu próprio negócio e se tornarem vitoriosas e bem sucedidas. Se você é mulher e quer abrir seu próprio negócio, confira 10 dicas para se dar bem: 

1. Doe seu serviços
Anúncios são caros, por isso, uma boa saída para divulgar seu trabalho é doar serviços algumas vezes ano para caridade. Além de ajudar os outros, fará com que muitos passem a conhecer seu negócio por um preço que, usualmente, sai mais barato do que anunciar em algum lugar.

2. Seja agradecida
A americana dona de sua própria firma de consultoria chamada SAA, Sharom Armstrong, aconselha sempre agradecer aqueles que ajudaram você a chegar onde você se encontra. Todos os que os que fizeram parte desse processo merecem agradecimentos da forma mais pessoal possível. Desta forma, eles não te esquecerão e você poderá contar sempre com eles.

3. Siga em frente
Essa dica pode parecer um pouco óbvia, mas é essencial. Não importa o que aconteça, há sempre uma saída, uma forma de transformar um problema em oportunidade. Ou então, é sempre hora de respirar fundo e ir mais adiante num problema ou numa ideia. E se algo não está dando certo, não é o caso de lutar contra a maré, mas, simplesmente, seguir em frente.

4. Promova-se
A diretora-executiva e dona da empresa de marketing americana The Idea Is {In}, Jyoti Peswani, destaca a importância da auto-promoção. ""Não tenha medo de se auto-promover. Estamos na era das redes sociais, é o momento para isso!"". Use as mídias sociais para isso. Se você acha que é exagero só se promover, tente oferecer algo em troca para os seus seguidores online, como prêmios, produtos ou viagens.

5. Habilidades sociais
Faça o possível para criar um senso de comunidade com seus clientes. Isso pode se dar por meio de um evento de caridade, uma página de Facebook, um blog, uma newsletter ou simplesmente envolvê-los em algum aspecto do seu negócio.

6. Ousadia
O ditado popular ""quem arrisca não petisca"" não mente. É importante focar para o alto e, se não der certo, pelo menos você tentou. Ninguém saiu da normalidade sem ousar. Às vezes, achamos que não temos chance para conseguir, mas mesmo assim, corremos atrás e sucedemos. Não custa tentar.

7. Agenda
Respeite a sua agenda. Pois se você não o fizer, ninguém fará por você. Se você está sempre flexível e disponível demais, você se tornará uma vendedora, em vez de parceira, e, pior, acabará trabalhando 7 dias por semana.

8. Dê espaço para seus funcinários crescerem
É importante que seus funcionários se sintam em um ambiente gratificante e que os permita crescerem. Dessa maneira, eles trabalharão com mais vontade e tanto você como eles ganharão com isso.

9. Cada conversa tem que contar
Qualquer conexão de negócios deve ser verdadeira, com significado; seja online ou offline. Ser você vai se dar ao trabalho de frequentar eventos de networking, faça com que cada relação seja verdadeira e que tenha um propósito. Senão, nem vale a pena ir a esses encontros. No entanto, não se esqueça de que quem ganha com novas conexões é você.

10. Não dê ouvidos aos preconceitos
Você tem tudo para chegar onde quiser. Inspire-se em mulheres de sucesso, como a empresária Martha Stewart, cuja fortuna está estimada em 970 milhões de dólares. Jamais escute pessoas negativas e não dê ouvidos aos preconceitos. O mundo pode ser seu, é só correr atrás!

(Universia Brasil )                                


"
219,"
Dê o seu melhor todos os dias


                                    À terça-feira acordamos com a esperança de que seja sexta-feira, mas ainda faltam alguns dias para lá chegarmos. Não deixe que isso lhe interfira com o ânimo, afinal cada dia é especial, e sei que este também será para você. Bom dia!

Aproveite cada instante, cada pormenor, pois é nas pequenas coisas que vive a verdadeira felicidade. Em tudo dê sempre o seu melhor e todos os dias procure ser o seu melhor!                                


"
220,"
Uma Amiga Batalhadora


                                    Tudo vai ficar bem, amiga! É difícil superar dificuldades – só grandes guerreiras dão a volta por cima. Acontece que você é imensamente batalhadora. Por isso que tenho certeza que você vai derrotar essa doença chata e persistente. 

Sua força juntamente com essa fé gigante que reside em seu coração, vão sair dessa em breve! Não esqueça que a vida é sua e que você tem de lutar por ela com toda garra. Força, amiga! Coragem!                                


"
221,"
Mensagem de Natal e Ano Novo para clientes


                                    Natal é época de renascimento; é época de reacender o fogo da vida, de renovar os sonhos e metas para o ano novo que já se anuncia. 

É época também de celebrar todas as conquistas vividas e os objetivos alcançados. Esta é a época da virada, é tempo de planejar um ano ainda melhor do que este que está dando adeus. 

É tempo de reafirmar parcerias, e olhar para a frente com determinação e otimismo, levando conosco todas as lições que aprendemos.

Desejamos a você um Feliz Natal e um Ano Novo muito próspero. Esperamos, por mais um ano, compartilhar grandes momentos e conquistas!                                


"
222,"
Força, amiga!


                                    Não há dor que dure para sempre, não há nada que não passe. Você é uma mulher maravilhosa, forte, corajosa, amiga e um ser humano como poucos no mundo. Eu sei e você sabe que não merecia estar passando por tudo isso. Mas nem tudo na vida é uma questão de merecimento. 

Tenha a certeza que na vida só nos aparecem os obstáculos que podemos ultrapassar. Se este momento é difícil, saiba que você é incrível e vai conseguir superar. Em breve você vai olhar para trás e todo este sofrimento lhe parecerá muito distante. Você vai voltar a sentir alegria em seu coração, você vai voltar a sorrir de dentro para fora, nada será capaz de apagar essa luz que você tem.

Amiga, conte sempre comigo. Eu estarei sempre ao seu lado lhe dando o apoio que você precisar. Eu te adoro amiga, e estou orando por você. Não desista, fique forte.

Receba o meu abraço muito carinhoso!                                


"
223,"
Um abraço apertado para minha amiga


                                    Não tenha medo, amiga, eu estarei sempre aqui para você. Um abraço apertado.                                


"
224,"
Coragem para Amiga

 


                                    A vida, por vezes, é um local onde a sorte nos escapa dos dedos, onde a fé parece um bicho invisível. Seu pensamento, amiga, neste momento difícil, é de desanimo, é de amargura. Acontece que isso não ajuda a você jogar fora essa doença!

Você tem de descobrir a força que há em si, a garra que você nem imagina que possui, e eu tenho certeza que nesse dia tudo vai ser diferente, todas as suas angústias vão virar esperança e você vai melhorar em pouco tempo. Não espere mais! Se levante e encare a vida com coragem!                                


"
225,"
Ter fé é essencial


                                    A vida é feita de sucessivos obstáculos que nos causam dificuldades. Quer estejamos preparados para eles ou não o importante é mantermos a fé, pois dessa forma tudo pode acontecer.

Acredite, mesmo que as probabilidades de vencer pareçam poucas. Lute, ainda que a batalha pareça desigual. Nunca se perde nada em tentar se tivermos pensamento positivo e determinação no coração. 


"
226,"
Reconheça seu valor, amiga


                                    Minha amiga, sei que está sofrendo e que neste momento duvida das suas capacidades, de tudo aquilo que você é. Mas eu conheço você e sei quem você é e todo seu valor, e gostaria muito que também você reconhecesse esse valor, todas as suas qualidades e se orgulhasse delas. 

Não é o que outros pensam ou dizem de você que define quem você é. Eu gosto e admiro muito você, por tudo que é, e apenas peço que você aprenda a se amar também, pois só assim poderá ser feliz!                                


"
227,"
Lute até ao fim

 


                                    Nunca perca a esperança. Mesmo que o caminho pareça ser longo demais, persista em lutar. Seja otimista e acredite que é possível vencer todas as dificuldades que você está enfrentando.

Às vezes é no último esforço, na tentativa final, que grandes objetivos se concretizam. Tenha fé e não abaixe os braços enquanto o prêmio não estiver na sua mão. Mantenha-se firme, pois mais tarde ou mais cedo você receberá a recompensa!                                


"
228,"
Inspire-se na vida


                                    Todos os caminhos começam com um passo. Mas não é neste passo que começa o caminho do sucesso, é numa ideia. A ideia é sempre o primeiro passo para qualquer realização. 

Mas não fique focado apenas na conquista, aproveite cada passo do percurso, pois é na estrada que ganhamos experiência e vivemos as aventuras mais importantes da vida.

É no caminho para transformar os nossos sonhos em realidade que descobrimos quem realmente somos. Por isso, o que conta não é apenas o final da história, mas tudo que vivemos. 

Esse é o grande objetivo de viver e o grande segredo para ser feliz. Valorize cada um dos lugares por onde você passa, cada uma das pessoas que você conhece e todas as coisas que você faz.

Veja a beleza onde outros não veem e lute sempre por coisas boas. Inspire-se na forma como as pessoas vencem os obstáculos e superam as suas imperfeições, e não apenas no que lhe parece perfeito. Inspire-se na maneira como as pessoas vivem, e não apenas em exemplos de sucesso.                                


"
229,"
Tudo vai dar certo...

 


                                    Esta mensagem é para alegrar você e lhe dar forças para enfrentar esta fase que está sendo tão difícil de encarar. Faça de seus pensamentos a força de que está precisando. Esqueça as coisas ruins e limpe a mente cultivando somente bons pensamentos. Acredite no sucesso total, não imagine obstáculos na sua mente.

Tudo que uma pessoa é capaz de planejar, ela é capaz de realizar. Tenha fé, otimismo e ação. Sua vida só você a vive, portanto goste mais, acredite mais, e seja mais feliz. Procure plantar sementes de amor e otimismo na sua vida, e você colherá sempre maravilhosos frutos.

Eu acredito em você!                                


"
230,"
Seja o autor da sua história!


                                    Todos nós, em algum momento, já pensamos em desistir de algo ou até não querer mais continuar com a própria vida. Muitas vezes nos sentimos pressionados pela sociedade por todos os lados, entrar para uma faculdade, casar, ter filhos, trabalhar, ficar rico... São tantas coisas, muitas vezes impostas até pela família, que é bem difícil não se sentir perdido em meio a tantas opções.

Mas quem disse que somos obrigados a fazer isso ou aquilo? Apesar da pressão que convivemos no dia a dia, de que adianta passar o resto da vida de uma forma completamente diferente daquilo que sonhou? Há pessoas que não sofrem com mudanças e vivem muito bem com as inconstâncias impostas pela vida. Por outro lado, existem aqueles que têm mais dificuldades, não encaram os desafios como algo que pode se tornar positivo, e só enxergam a felicidade naquele sonho específico que por vezes fica perdido no passado.

Pode ser muito benéfico não dar tanta importância para os caminhos tortuosos da vida, àqueles que muitas vezes nos levam a algo que inicialmente não queremos. Contudo não precisamos nos sentir encurralados e estipular alguma meta que nunca foi almejada. Se achar que realizar aquele sonho é muito difícil, complicado ou estiver vivendo de uma maneira que não o agrade, não desista, lute pela sua felicidade, ninguém deve viver uma vida estipulada por outra pessoa. Seja o autor da sua história e mesmo que haja dificuldades, nunca desista!                                


"
231,"
A vida que segue

 


                                    Se há uma coisa que aprendemos com a vida é que ela continua. E enquanto há vida há esperança, o importante é não se deixar estagnar e nem desanimar. Se a vida parece complicada e confusa, se você não sabe em que direção seguir, antes de dar o próximo passo pare, respire e reflita, só depois siga a viagem. 

Andar sem saber para onde ir, às vezes, pode até ser bom, mas outras vezes implica ter que perder tempo voltando ao ponto de partida, ou atravessando perigosos obstáculos de modo desnecessário. Na vida é importante aventurar-se, mas não podemos andar a ermo durante toda a vida, pois não vivemos impunemente. 

Cada uma de nossas atitudes e escolher tem uma consequência. Somos responsáveis por tudo aqui que fazemos e precisamos estar preparados para responder pelos nossos atos. Mas nós temos o direito de errar. Erramos porque sonhamos, porque arriscamos tentar realizar os nossos sonhos, ou erramos simplesmente porque nos distraímos. E diante do erro, é preciso rever as nossas decisões, mas sem dramatizar mais a situação do que ela realmente merece. A vida continua, e até que a morte nos cegue, ela vai continuar. Não podemos é deixar que a vida nos atropele.                                


"
232,"
As coisas simples de cada dia


                                    As pessoas sonham alto demais, focam-se no impossível e acabam por se esquecerem das coisas simples que nos trazem felicidade. Por isso, para hoje peço apenas pequenos sorrisos, pensamentos positivos e muita paz no coração.

Que cada dia traga a sua recompensa cumprindo nossas expectativas! Que cada simples momento seja capaz de marcar nossas vidas para sempre!                                


"
233,"
A Unica Saída é Lutar


                                    Abraçar a tristeza não é a solução. Nem é esse o caminho para dar a volta por cima. É preciso correr atrás do otimismo, da alegria, da felicidade. Você tem tudo para ser feliz, só precisa encontrar a esperança que está aí perdida. 

E não importa se a dificuldade é grande. É que você só tem uma saída: lutar! Força, lute sem parar. Você vai sair dessa!                                


"
234,"
Superar as grandes dificuldades


                                    Não é fácil, quando nos vemos aflitos em um mar bravo de dificuldades, sem saber o que fazer. Eu sei que você está passando por um momento assim, querido amigo, e que as suas forças parecem estar desaparecendo. Mas eu não posso deixar que você desista, porque é em felicidade que você deve viver.

Lembre-se que assim como o mar mais tempestuoso acaba sempre por acalmar, as suas adversidades também não serão eternas. Só precisa de se aguentar firme, mais um pouco, com muita paciência. Em breve esses obstáculos serão passado e você poderá respirar de alívio e seguir tranquilo seu caminho.

Você não estará sozinho nessa batalha, aconteça o que acontecer. Nunca se esqueça que eu estarei do seu lado e que quando são dois lutando, tudo fica mais fácil. Só quero que você seja bem sucedido, meu amigo, e eu darei o meu melhor para que isso aconteça verdadeiramente. 


"
235,"
Não se deixe vencer pelo medo de fracassar


                                    Muitas vezes é o medo de fracassar que nos impede de pelo menos tentar. E é verdade que tudo pode dar errado, que muita coisa má pode acontecer, mas também é verdade que pode dar certo e coisas boas podem acontecer.

Não deixe esse medo paralisar você! Se nada fizer ou mudar, nada vai acontecer, e ficará eternamente a pensar no que poderia ter sido. Não queira viver de arrependimentos do que não fez. Arrisque! Vá! Faça acontecer!

Enquanto existir vida todas as possibilidades estão em aberto. Então não passe sua vida sem procurar essas possibilidades!                                


"
236,"
Não Crie Obstáculos

 


                                    Sabemos bem que a maior parte da amplitude que damos aos nossos problemas é criada por pensamentos negativos que rondam a nossa cabeça. Muitas vezes estamos direcionados a tentar entender porque estamos passando por um problema, esquecendo completamente que o objetivo principal está em achar uma solução para ele, muito mais importante do que entender.

Quando achar que uma dificuldade está tomando muito tempo dos seus pensamentos, pare um pouco e liberte a sua mente. Focalize na solução e nunca no fato de ter um problema, pois se realmente pretende se livrar dele, reviver essa questão só ocasionarão mais dúvidas e incertezas.

Nossas vidas são surpreendidas por obstáculos a todo o momento, faça o possível para diminuir a quantidade de maus sentimentos, evitando criar novos problemas. A vida é muito curta para desperdiçarmos revivendo aborrecimentos.                                


"
237,O melhor está para chegar
238,"
Não fique triste, pois Deus ama você


                                    Sei que atravessa dificuldades, que sua fé e determinação estão sendo postas à prova, mas eu lhe peço de coração: não fique triste! Deus ama você e se mantiver a fé no seu coração Ele fará com que tudo isto em breve seja passado. 

A vida é mesmo assim, feita de momentos bons e outros nem tanto, mas é durante as tribulações que devemos demonstrar nossa força e fé. Eu não duvido que será capaz e superar tudo isto, e que este momento apenas servirá para fortalecer você, mas é preciso que você acredite também. 

Entregue seu coração a Deus e confie no seu amor, pois Ele cuidará de você e levará para bem longe essa tristeza!                                


"
