,0
211,"
O meu pai faz de mim uma filha feliz


                                    Pai, eu sei que posso sempre contar com sua proteção, com seu amor e coração. Felizmente, sou a filha mais feliz que existe neste mundo, eu tenho certeza. 

Às vezes ainda fico me recordando dos tempos de criança em que sua mão segurava a minha e juntos sorriamos enquanto brincávamos. Agora, não sou tão criança, mas a sua mão continua amparando a minha.

Sinto que essa segurança que você me dá é responsável pelo meu bem-estar, pela confiança que sinto aqui ou em qualquer lugar. Você não é só um pai para mim: é uma inspiração.                                


"
212,"
Pai, Eu te Amo


                                    Você é o pai que todo mundo gostaria de ter na vida. Sinto que na sua companhia nada pode acontecer de errado! Na verdade, quando o amor é verdadeiro como o nosso tudo se torna possível! 

E esse amor é antigo; nasceu quando eu nasci e se tornou maior a cada novo dia ao seu lado. Você me ensinou coisas que jamais vou esquecer e me transformou no que eu tanto quis ser. 

Juntos carregamos no coração o sentimento mais forte e mais puro que existe. Prometo te amar incondicionalmente. Te adoro, meu pai!                                


"
213,"
Volte Logo, Já Sinto Sua Falta


                                    Até breve, meu pai! Você ainda nem foi e eu já estou morrendo de saudade. Não vai ser fácil acordar pela manhã e saber que não tenho seu abraço ou que não vou poder olhar em seu rosto, mas a vida é feita de opções, de surpresas e novidades. 

É por isso isso que tenho certeza que essa sua viagem vai ser muito importante para todos. Volte logo, pai! Boa viagem!                                


"
214,"
Ao papai mais incrível do mundo


                                    Espero que esta cartinha possa transmitir todo amor que sinto por você, papai. Hoje, quero agradecer pelo pai especial que tenho, que está sempre ao meu lado, garantindo o meu futuro.

Você sabe, papai, que aprecio cada esforço que você faz comigo, e até entendo, quando você chega mais tarde por estar trabalhando para que eu tenha todo o conforto que preciso.

Espero que um dia, eu possa ser exatamente como você.

Te amo, papai!                                


"
215,"
As saudades do meu pai









Meu pai, sinto tanto a sua falta que às vezes parece que a saudade já não cabe no meu peito.                                    


"
216,"
O que sinto por você, meu pai









Por você sinto admiração, respeito e muito amor, pois você é o melhor pai do mundo!                                    


"
217,"
Ser pai adotivo é amar, cuidar e proteger


                                    Sempre me emociono pensando em toda nossa história. Ser um pai adotivo é sentir um amor que eu nunca imaginei que seria possível.

Eu não me apaixonei pelo meu bebê quando ele saiu da barriga da minha esposa, mas senti um amor inexplicável quando o peguei nos braços pela primeira vez. Foram tantas emoções que vivemos juntos e que guardo no fundo do coração.

Eu sou pai e o resto não interessa. Amo minha criança como se fosse minha, porque, na verdade, ela é. Eu a criei e estarei aqui em todos os momentos da sua vida, amando, cuidando e protegendo, pois é isso que um pai faz!                                


"
218,"
Uma família perfeita


                                    Faço parte da vida daqueles que têm 
amigos, pois ter amigos é ser feliz.

Faço parte da vida daqueles que vivem 
cercados por pessoas como você, 
pois viver assim é ser feliz!

Faço parte da vida daqueles que 
acreditam que ontem é passado, 
amanhã é futuro e hoje é uma dádiva,
por isso chamado de presente.

Faço parte da vida daqueles que acreditam 
na força do amor, que acreditam que para 
uma história bonita não há ponto final.

Eu sou casada sabiam?
Sou casada com o Tempo.
Ah! O meu marido é lindo!
Ele é responsável pela resolução
de todos os problemas.

Ele reconstrói corações, 
cura machucados,
e vence a Tristeza.

Juntos, eu e o Tempo, tivemos três filhos:
A Amizade, a Sabedoria, e o Amor.
A Amizade é a filha mais velha.
Uma menina linda, sincera, alegre.
A Amizade brilha como o sol.
A Amizade une pessoas,
pretende nunca ferir, sempre consolar.

A do meio é a Sabedoria, culta, íntegra, 
sempre foi mais apegada ao Pai, o Tempo.
A Sabedoria e o Tempo andam sempre juntos!
O caçula é o Amor.
Ah! Como esse me dá trabalho! É teimoso, 
às vezes só quer morar em um lugar...

Eu vivo dizendo: Amor, você foi feito 
para morar em dois corações, não 
em apenas um. O Amor é complexo,
mas é lindo, muito lindo! Quando ele 
começa a fazer estragos eu chamo logo 
o seu pai, o Tempo, e aí o Tempo sai 
fechando todas as feridas que o Amor abriu!

Uma pessoa muito importante 
me ensinou uma coisa: Tudo no final 
sempre dá certo. Se ainda não deu 
é porque não chegou o final.
Por isso, acredite sempre na minha família.

Acredite no Tempo, na Amizade,
na Sabedoria e, principalmente no Amor.
Aí, com certeza, um dia, eu, a Felicidade,
baterei à sua porta!
Tenha Tempo para os Sonhos.
Eles conduzem sua carruagem 
para as Estrelas. Tenha um ótimo dia! 
E não se esqueça: Sorria!                                


"
219,"
A Viagem de um Pai de Verdade


                                    Todo homem que é pai de verdade é também um cuidador, um ser humano incrível que luta até à última gota de suor para garantir a felicidade do seu filho. Ser pai é dar amor, atenção, carinho e educação. 

Quando um pai olha seu filho ele sente a vida, ele enxerga a razão de existir e se sente feliz. Todo pai, todo pai de verdade chora perante a dificuldade mas não desiste e vence qualquer infelicidade. Ser pai é viver para guiar seu filho e ao seu lado partir em uma viagem linda e emocionante.                                


"
220,"
Você existe mesmo, papai


                                    Pai,

Você é mesmo de verdade? Eu sou bebê e às vezes ainda duvido do que sinto e penso, do que é ou não realidade. Você é tão incrível e maravilhoso que nem parece uma pessoa como todas as outras. Por favor, nunca mude, papai!

Este amor que sinto por você é absolutamente sincero e incondicional. Faça o que fizer, cometa os erros que cometer, eu lhe prometo que estarei sempre junto. Aliás, nem conseguiria que fosse de outra forma. O que a vida une, jamais poderá ser separado. Papai, eu amo você!                                


"
221,"
Pode acreditar, você será um pai incrível


                                    Respire fundo, tenha calma e confie em você mesmo. Chegou a hora de mostrar que tipo de homem você realmente é e passar para frente todas as suas qualidades. A viagem de ser pai está começando e - pode acreditar - vai ser incrível!

Sei que o nervosismo está batendo, mas não se deixe levar pela histórias sobre noites mal dormidas, você sabe que no final não há sacrifício grande suficiente por este bebê que agora reina no seu coração.

Você é um homem e tanto e agora também vai ser um pai maravilhoso. Parabéns por esta fase linda que está começando na sua vida!                                


"
222,"
Um pai faz mais do que gerar vida


                                    Um pai de verdade faz mais do que gerar vida; ele educa, ama e guia seu filho ao longo de toda sua vida.                                


"
223,"
Aniversário de meu casamento com um marido exemplar


                                    São muitos os motivos que tenho para celebrar. Hoje completamos juntos mais um aniversário de nosso casamento. Mas também lembramos o amor que ainda nos une, e o desejo de continuarmos lado a lado até que a morte nos separe.

Você é um marido maravilhoso, bom pai, amigo e companheiro. Tenho muita sorte em tê-lo na minha vida dia após dia. Obrigada por tudo que me dá e por fazer de mim a mulher mais feliz do mundo!                                


"
224,"
O que nos une é o amor, padrasto


                                    O que nos une é o amor. E quando o assunto é o relacionamento humano só isso importa de verdade. Não interessa se o sangue é o mesmo. O que interessa é o afeto, o carinho, o amor. E isso faz de você algo mais do que um simples padrasto; isso faz de você meu pai!

Sou uma pessoa abençoada por ter ao meu lado pessoas incríveis e donas de corações deslumbrantes e atitudes memoráveis. Todos os dias aprendo algo novo com você! E isso não tem preço. Gosto muito de você e sempre irei gostar!

Desejo que a vida seja sempre sua grande aliada, sua amiga para todas as horas. Você merece experimentar a alegria todos os dias e nunca descobrir o cansaço ou a infelicidade. Pessoas como você são raras! Nunca mude, seja sempre assim maravilhoso!                                


"
225,"
Espero vir a ser um pai fantástico como você


                                    Não sei quando irei ter filhos, mas quando tiver, espero conseguir ser um pai tão fantástico como você tem sido para mim!                                


"
226,"
Um avô é uma bênção muito especial


                                    Você é um segundo pai para mim, querido avô. Nossos anos de diferença podem ser muito grandes e termos formas de pensar que não são iguais, mas nada disso impediu que nos uníssemos e criássemos esta linda relação de companheirismo.

Todos os dias agradeço a Deus a oportunidade de ter pessoas como você na minha vida, que me ensinam muitas coisas e me inspiram a lutar pelas coisas em que acredito. Quanto mais o tempo passa, mais você se torna uma verdadeira bênção para mim!                                


"
227,"
Quero ser o melhor exemplo para você, filho


                                    Eu sei que deveria ser eu a ensinar,
mas a verdade é que aprendo demais
observando meu filho.

Aprendo a simplicidade, o amor 
e as coisas mais bonitas da vida.

Aprendo todos os dias a ser pai
e a ser uma pessoa melhor,
pois meu filho depende de mim
e eu tenho que ser o melhor exemplo para ele.

Ter um filho muda a nossa vida,
nos torna mais responsáveis
e nos mostra um carinho que nunca
pensamos que podíamos sentir.

Filho, estarei sempre ao seu lado
fazendo de tudo para ser o melhor
pai para você!

Te amo, filhão!                                


"
228,"
Um pai de primeira viagem com coração de ouro


                                    Você vai se sentir amado como nunca em toda sua vida! Quando seu bebê nascer tudo vai se tranformar em algo maior, mais belo. Será incrível! Será sua primeira vez. E não se preocupe: todo pai de primeira viagem pode sentir medo ou preocupação!

Mas quem o conhece sabe também que seu coração é de ouro, puro. E só um coração assim pode amar um neném do jeito que você irá amar o seu. Aproveite todas as etapas do seu crescimento, porque o tempo passa a voar. E por fim uma dica: faça tudo do seu jeito! Parabéns.                                


"
229,"
Obrigado por seres o melhor filho


                                    Você será sempre a força que move o melhor que existe em mim. Obrigado por ser meu filho!                                


"
230,"
Pai, mãe, vocês são tudo para mim


                                    Só um amor como o nosso é capaz de gerar tanta felicidade. Pai, mãe, vocês são tudo para mim!                                


"
231,"
Eu sou um pai tão feliz, meu filho


                                    Eu sou um pai feliz, realizado e muito orgulhoso por ter um filho maravilhoso! Você, meu bem, é tudo para mim e acima de tudo a razão de todos os meus sorrisos e instantes de alegria. Eu te amo, filho, e sempre amarei!

Desde o seu jeito delicado ao seu tom de voz melodioso, tudo é encantamento na sua pessoa. É incrível como me sinto abençoado pela dádiva de ter você na minha vida. Acredite, filho, que farei sempre tudo para seu coração bater de felicidade. Eu te adoro!                                


"
232,"
Ninguém Merece Perder um Pai


                                    Você partiu! Ficou um vazio em mim. Um coração sem cor, uma estrada sem rumo. Ninguém merece perder um pai. Ninguém. Eu também. Mas a vida nos deu essa prova de fogo eterna. 

Mas tenho a esperança de encontrar você um dia para mais um abraço, para conversar mais um pouco sobre aquilo que ficou por falar! Até um dia, meu pai!                                


"
233,"
Agradeço por tudo que você é, marido


                                    Eu não sei se agradeço mais pelo marido que tenho, ou pelo pai que meus filhos têm. Com certeza você é o melhor que eu poderia sonhar nas duas funções.

Fico emocionada ao ver você brincando com as crianças e mais ainda por ter ganhado um companheiro tão incrível para minha vida. Hoje, sinta-se homenageado, meu amor. Sua família só é especial porque você existe.

Ao melhor marido, melhor pai e melhor companheiro, desejo um dia dos pais repleto de felicidades! Amo você!                                


"
234,"
Prece de um Cão Abandonado!


                                    Sabe, senhor, ainda não entendi, viemos à praça, pensei ser um passeio, estranhei, ele não tinha esse hábito, mas fui, feliz. Lá chegando, me deu as costas, entrou no carro e nem me disse adeus. Olhei para os lados, nem sabia o que fazer. Ainda tentei segui-lo, quase fui atropelado.

Que teria feito eu de tão mau? À noite, quando ele chegava, abanava o rabo, feliz mesmo que ele nunca viesse no quintal me ver. Às vezes, eu latia, mas tinha estranhos no portão, não poderia deixá-los entrar sem avisar meu dono. 

Quem sabe foi minha dona que mandou, devia estar dando trabalho. Mas não as crianças, elas me adoravam. Como sinto saudades! Puxavam-me a cauda às vezes eu ficava uma fera, mas logo éramos amigos novamente. Creio que elas nem sabem, devem ter dito que fugi.

Estou faminto, só bebo água suja, meus pelos caíram quase todos, nossa, como estou magro! Sabe, Pai, aqui nesse canto que arrumei para passar a noite, faz muito frio, o chão está molhado. Creio que, hoje, vou me encontrar contigo, aí no céu meu sofrimento vai terminar, mesmo em espírito vou ter permissão para ver as crianças.

Peço-vos, então, não mais por mim, mas pelos meus irmãozinhos:

Mandem-lhes pessoas que deles tenha compaixão, como eu, sozinhos não viverão mais que alguns meses na terra do homem. Amenize-lhes o frio, igual o que agora sinto, com o calor de atos de pessoas abençoadas. Diminua-lhes a fome, tal qual a eu sinto, com o alimento do amor que me foi negado. Mata-lhes a sede, com a água pura de seus ensinamentos transmitidos ao homem.

Elimine a dor das doenças, estripando a ignorância da terra. Tire o sofrimento dos que estão sendo sacrificados em atos apregoados como religiosos, laboratórios e tudo mais. Tirando das mãos humanas o gosto pelo sangue. Ampare as cachorrinhas prenhas eu verão suas crias morrerem de fome, frio e pestes sem nada poderem fazer.

Abrande a tristeza dos que, como eu, foram abandonados, pois, entre todos os males o que mais me doeu foi esse. Receba, Pai, nesta noite gélida, a minha alma, pois não mais será meu sofrimento, mas dos que ficarem e por eles vos peço.

Nota: Ouço essa oração dos cães moribundos que vejo pelas ruas.
Fonte: Associação Protetora dos Animais São Francisco de Assis.                                


"
235,"
Pai, você vai ficar bem


                                    Seja forte como você sempre é, pai. Sei que este momento é difícil, mas preciso que você se mantenha positivo e saiba que estarei ao seu lado nesta batalha.

Esta doença não irá lhe vencer. Eu conheço você e sei a força que tem dentro do peito. Eu estou orando todos os dias e toda nossa família está unida e lhe mandando boas energias.

Estou ao seu lado e sempre estarei, pai. Você vai ficar bem!                                


"
236,"
Agora, um mais um deixou de ser dois


                                    Isto não é aula de Matemática, nem sou eu que estou delirando. Agora, um mais um deixou de ser dois. A culpa é do nosso amor, do sentimento que uniu duas pessoas como nós em um vínculo maravilhoso. Esse sentimento deu frutos, resultou em um presente que nos encherá de orgulho e felicidade. Sim, é verdade, é o que você já está pensando: estou grávida!

É uma notícia muito especial e tenho certeza que a receberá com profunda emoção. Às vezes, quando menos esperamos somos abençoados com acontecimentos que fazem a vida valer realmente a pena. Ainda parece difícil acreditar, mas brevemente começará crescendo na minha barriga um ser único ao qual chamaremos de filho.

Agora começa uma nova fase que certamente será recheada de momentos que recordaremos para sempre. Tenho certeza que você, que já é um bom marido, será um pai incrível, e nós três seremos uma família linda e unida por um amor verdadeiro e genuíno.                                


"
237,"
Seremos juntos uma família feliz


                                    Meu amor, hoje nosso bebê falou comigo. Ele não disse qualquer palavra, mas a forma como o senti na barriga, transmitiu para mim uma quantidade infinita de sentimentos. 

Não tenho dúvidas que nosso filho se sente muito feliz, pois tem todo o carinho da mãe e o amor de um pai que está sempre do nosso lado. Não vejo a hora de ter este tesouro nos meus braços e sermos todos juntos uma família feliz. 


"
238,"
Meu pai não está mais aqui, mas celebro esta data


                                    Hoje, me cerco de fé e de orações para celebrar um dia sem meu pai. Ele já partiu deixando aqui lembranças queridas e muitas pessoas que o amavam muito.

Não posso deixar de fazer a minha homenagem ao homem que meu pai foi. Ele me ensinou muito, me ensinou o caminho da fé, me ensinou a orar e me ensinou a sempre acreditar.

Ele foi um homem abençoado e neste dia especial, sinto muito a sua falta.                                


"
239,"
Parabéns papai


                                    Meu querido pai, é com muita alegria que hoje comemoro mais um ano da sua vida. Feliz aniversário! Você é o grande pilar na minha vida e tudo que mais desejo é que Deus lhe conceda muitos anos de vida. Pois ainda tenho muito para aprender com você, assim como para sempre vou precisar do seu amor e da sua orientação.

Que o seu dia seja muito feliz, que seu coração receba todo carinho e amor que merece. Que Deus ilumine sempre o seu caminho com muitas bênçãos. Parabéns, papai! Te amo muito!                                


"
240,"
Vejo muito de mim em você, filha


                                    Filha, você não sabe como é bom ser seu pai. Todos os dias, me orgulho da filha que tenho e da mulher que, aos poucos, está se tornando.

É muito emocionante vê-la crescer e ver um pouco de mim em você. Sei que não sou um pai perfeito, mas sempre dei o meu melhor para criá-la e pelo que vejo hoje, acho que acertei em muita coisa.

Você é o meu maior motivo de orgulho. Amo você, meu amor!                                


"
241,"
A filha mais especial do universo


                                    Você diz que eu sou o melhor pai do mundo, mas isso é porque tenho a filha mais especial do universo!                                


"
242,"
Preciso de Você, Meu Pai

 


                                    Sinto saudade! Uma saudade que dói fisicamente. Uma saudade que machuca minha mente. Queria tanto ter você aqui junto de mim, meu pai! 

Queria mais um abraço; precisava de mais um aperto de mão, de mais uma palavra de orientação. Você foi cedo demais, aliás, sua ida seria sempre injusta e cedo demais! Um dia estaremos juntos novamente – eu prometo! Até lá, meu pai!                                


"
243,"
Dia dos pais na sua companhia


                                    Pai, poder passar o dia dos pais na sua companhia é a melhor coisa do mundo. Amo você!                                


"
244,"
A saudade que aumenta


                                    A saudade que sinto do meu pai aumenta todos os dias, talvez seja por o amar um pouco mais a cada dia.                                


"
245,50 frases de aniversário para pai que vão deixar o dia dele mais feliz
246,"
Parabéns, você vai realizar seu sonho de ser novamente pai


                                    É uma verdadeira bênção e acredito que a alegria que sente nesse momento seja indescritível. Sua família vai aumentar em número, mas também em amor porque você vai ser novamente pai e estará mais preparado que nunca para desempenhar essa linda função.

Que os próximos tempos de espera e ansiedade unam ainda mais a família para o nascimento desse bebê. Parabéns por essa nova fase da sua vida e que tudo corra pelo melhor.                                


"
247,"
Um pai feliz e apaixonado


                                    Amo você, minha filha, e serei sempre um pai feliz e orgulhoso!                                


"
248,As saudades do meu pai
249,"
Homenagem ao Pai


                                    Pai, você é a razão de minha vida. Deus é realmente maravilhoso, Ele criou o mar para encantar o universo com o mistério de suas águas. Ele criou a natureza, para brilhar no nosso amanhecer, com o frescor da sua beleza, Ele colocou estrelas no céu, para que iluminasse os nossos caminhos. E Ele, na obra máxima de sua criação, me deu você!

Pai querido que enfeita o meu caminho e alegra os meus dias com o sorriso e sua força. Sem você, Pai, o que eu poderia encontrar? Caminharia pelo mundo sem ter os braços abertos, mas de punhos fechados, de olhos cerrados, e coração solitário. Você representa todos os meus sonhos, é por você que construo castelos, é para você que escrevo histórias nas páginas da minha história, da nossa história, do nosso cotidiano.

Para mim, basta apenas, Pai, que caminhe comigo, ajudando a contar as estrelas do céu, ensinando-me a traçar novos rumos, ensinando-me novamente a ser aprendiz, porque você tem o poder de trazer ao meu mundo o brilho da lua, a magia da noite, a suavidade da brisa, o calor do sol.

Você foi o mais maravilhoso presente de Deus, sem você não haveria motivo para eu existir... Obrigado, te amo muito!                                


"
250,O meu exemplo de vida é meu pai
251,"
Ser pai é estar sempre presente


                                    Ser pai é ser amigo, companheiro e estar presente em todas as etapas da vida do seu filho.                                


"
252,"
Lutar pela vida, pai


                                    A vida é uma bênção, mesmo quando tudo parece perdido ou as dificuldades batem à porta da nossa casa. Mas temos o dever, meu pai, de continuar a ver beleza no amanhecer, na natureza e até mesmo nas pessoas. Vamos vencer essa doença, pai! Eu prometo.

Não vou largar sua mão até enxergar esperança no seu rosto; não vou voltar costas à tristeza mas sim enfrentá-la. Juntos somos mais capazes e tornamos tudo mais fácil. Eu sei que às vezes dá vontade de baixar os braços, mas a vida é sempre mais importante. Força, papai!                                


"
253,"
Brincadeira de bebê para papai

 


                                    Meu querido pai,

Só eu sei quão bem você cuida de mim e como é bom este amor de nós dois, papai! Por mim seu coração faria tudo, mas acredita que quando crescer e não foi mais bebeê cuidarei de você da mesma forma.

Quero pedir desculpa por chorar muito e por não aguentar mais do que duas a três horas sem me alimentar. Não domino a arte da paciência, mas não tenho culpa, não é mesmo? A culpa é de quem me pôs neste mundo.

Brincadeira!
Papai, eu amo você.                                


"
254,"
Um amor que fará de você um pai feliz


                                    O amor gera sempre frutos maravilhosos, e você sabe agora isso da forma mais encantadora possível. Em breve você carregará um lindo bebê nos seus braços, e sentirá, certamente, uma das emoções mais fortes da sua vida.

Começam agora os preparativos, as compras dedicadas a ele, o imaginar de toda uma fase que encherá você de alegria. Tire pleno proveito de momentos que poderão não se repetir e que sua família seja muito abençoada!                                


"
255,"
Um sogro que é como um pai


                                    Você tem sido como um pai para mim. Além de ter encontrado alguém que me ama de verdade, eu achei um sogro que me ajuda sem qualquer hesitação. Tem sido uma felicidade pertencer a esta linda família e desfrutar da união que existe entre todos.

Você é o responsável por momentos únicos e especiais devido à sua alegria e boa disposição. Agradeço de coração tudo o que tem feito por mim. 


"
256,"
Parabéns para Meu Papai Herói


                                    Quem tem um pai como eu tem o amor mais lindo que existe no mundo. Você, papai, é tudo para mim e merece celebrar este seu dia com toda intensidade do mundo. Tenha um feliz aniversário, meu herói! 

Rodeie-se de tudo que lhe traz alegria e felicidade e sorria sem medos ou receios. Estarei ao seu lado para tudo que você precisar porque você sempre fez a mesma coisa comigo. Parabéns por mais um ano de vida, papai!                                


"
257,"
Tenho muito orgulho de ser seu pai


                                    Minha vida mudou demais desde que você nasceu, meu filho. Quando peguei você no colo a primeira vez, meu peito se encheu de alegria.

Tive que aprender muitas coisas e houve alguns momentos difíceis, mas tudo vale a pena quando olho seu sorriso. Você ainda é muito pequeno para entender o tamanho do amor que sinto por você.

Um dia, quando você for maior, vou poder olhar no seu olho e dizer todo o orgulho que tenho em ser seu pai.

Amo você, filho!                                


"
258,"
Hoje beije muito


                                    Um beijo pode dizer muitas coisas sem na verdade dizer nada. Um beijo pode contar uma história de amor, confessar saudades ou a tristeza de uma despedida. 

Um beijo pode curar uma dor, como quando uma mãe beija um machucado de um filho. Um beijo pode transformar um momento banal em um momento mágico, pois o beijo é o gesto que mais nos aproxima das pessoas que amamos. 

Então hoje dê muitos beijos, de amor, de carinho, de amizade ou de saudade. Dê um beijo à sua mãe, ao seu pai, ao seu amor, aos seus filhos, aos seus amigos. Hoje beije mais, beije muito! Beije as pessoas que mais ama, pois esses beijos sinceros ficarão guardados para sempre nos corações delas.                                


"
259,"O que aprendi com você, pai"
260,"
Os meus pais a quem sempre agradecerei


                                    Pai e mãe todo mundo tem, mas como os meus não há ninguém! Meus pais são tudo para mim. Eu tenho muito orgulho em cada um de vocês por todas as atitudes que demonstram ter desde sempre. Vocês são incríveis!

Eu jamais irei esquecer todas as coisas maravilhosas que vocês me proporcionaram e ainda hoje proporcionam. Não tenho nem palavras para agradecer devidamente o esforço que fizeram para me educar do jeito que educaram.

Papai e mamãe, vocês são minha fonte de inspiração!
Agradeço por tudo que representam para mim.                                


"
261,"
Felicidade por uma novidade inesperada


                                    Primeiro fui sentindo no corpo a transformação da vida. Pequenas marcas e sensações iam deixando um suave rastro ao início, mas com o tempo foram ficando impossíveis de ignorar.

Meu amor, no meu ventre cresce o fruto do nosso amor, um fruto que não foi planejado, mas que enche meu coração de felicidade! E de todas as coisas que poderiam chegar de forma inesperada, esta gravidez é a que maior felicidade traz. 

Duas vidas que geram uma, e essa uma chegará ao mundo através de mim. Que orgulho, ansiedade, felicidade, e tantos outros sentimentos desperta em mim essa certeza! 

Desde o momento da confirmação meu coração passeia por nuvens doces e macias de alegrias infinitas. E lá os pensamentos se concentram apenas em uma ideia: meu amor, eu vou ser mãe e você vai ser pai!                                


"
262,"
Meu Pai, Meu Amigo, Meu Tudo!


                                    Sei que nestes últimos tempos posso não ter sido o melhor de todos os filhos, mas independente disto, jamais poderia deixar de declarar hoje todo o amor que por você eu sinto. 

Um amigo para os melhores e piores momentos da vida, que sempre faz o possível para me ver feliz, mesmo quando ela parece estar completamente perdida. Mesmo com tantos sentimentos envolvidos, nunca serei capaz de esquecer os inúmeros sorrisos, as aventuras sem medidas e principalmente os conselhos que não foram ouvidos, que me custaram consequências nada bem-vindas.

Mesmo demorando um pouco para acordar para a vida, hoje tenho total consciência dos exemplos maravilhosos que você compartilhou comigo. Pelo menos a descoberta tão tardia me renderam bons aprendizados e muito mais experiência de vida.

Quero que saiba que todo o seu esforço não foi em vão, tenho plena consciência do seu empenho para conseguir ser o melhor pai do mundo. Hoje você pode ter a certeza que além ser ser meu melhor amigo e companheiro, você é um pai por inteiro, com inúmeras qualidades e alguns poucos defeitos.

Amo você!                                


"
263,"
Meu pai, primeiro e maior homem da minha vida

 


                                    Não há palavras que consigam expressar todo o amor que sinto por você. A cada dia que passa nós estamos mais próximos e eu já não sei viver sem sua amável proteção. Você foi o primeiro homem da minha vida e será também o mais importante para sempre.

Meu pai guerreiro, ainda que nossos rumos se afastem em alguns momentos, ninguém conseguirá remover você do meu coração. 


"
264,"
Tenha um feliz aniversário, papai


                                    Você me deu a vida, me ensinou quase tudo que sei; você me amou, protegeu e cuidou, e por tudo e muito mais eu só tenho a agradecer. Você é o melhor pai do mundo, e hoje espero que tenha um feliz aniversário! 

Que complete muitos anos de vida, e acima de tudo que nunca lhe falte nada e seja sempre feliz. Parabéns! Eu te amo, meu pai!                                


"
265,"
Um anjo nos seus braços


                                    Não haverá presente maior do que receber nos seus braços um anjo que um dia irá chamar você de pai.                                


"
266,"
Ser padrinho é estar presente


                                    Ser padrinho é ser um pouco amigo, um pouco pai, um pouco companheiro de aventuras e acima de tudo, ser padrinho é estar sempre presente.                                


"
267,"
Lembre-se de respirar, futuro papai


                                    Papai! Que notícia incrível! Estou pulando de alegria e não consigo esconder a felicidade que estou sentindo por você. 

Eu sei que você deve estar sentindo um turbilhão de sentimentos e sua cabeça deve estar girando com um milhão de pensamentos. Tudo isso faz parte da viagem, então aproveite cada segundo. 

Respire fundo, olhe ao seu redor e absorva tudo. Essa fase da vida é maravilhosa!

Muito amor, saúde e união para essa linda família nova.                                


"
268,"
A Sorte Maravilhosa de Ser Pai

 


                                    Ser pai é coisa nobre, é algo sem explicação. É uma sorte maravilhosa e uma maravilhosa forma de viver. É estar presente e dar abraço, oferecer um beijo e abrigar conforto no coração do seu filho. 

Ser pai é proteger e dar uma segurança sem limitações. Não existe sensação mais bela que cuidar de um filho, educar, ensinar a viver. Ser pai é tudo isso e ainda mais.                                


"
269,"
Papai, ao seu lado é bom ser bebê


                                    Papai,

Você é o conforto que preciso para crescer bem e com felicidade. Ao seu lado eu sei quão bom é ser bebê. Sei também quanta segurança sinto por o ter na minha vida. Pai, como é grande nosso amor!

Gostaria de lhe contar tudo que sinto, mas nem sei bem explicar direitinho por palavras. Só quero que saiba que um dia, quando puder, cuidarei de você tão bem como hoje você cuida de mim.                                


"
270,"
Filho, você é tudo para mim

 


                                    Meu bem, meu filho, linda preciosidade que Deus me deu, um dia quando crescer e constituir sua família talvez entenda o amor que sinto por você. Acredite que ele é bem maior que aquele que minhas palavras podem exprimir. É um sentimento que me transcende, que supera quem sou, que assusta de tão infindável que é.

Por você eu seria capaz de dar minha própria vida, de ir até ao fim do mundo para conseguir um simples sorriso no seu rosto. Você é parte de mim, o maior orgulho que tenho, a razão para eu ser tão feliz. Ser pai foi a bênção que fez de mim outro homem, mais maduro, mais consciente das minhas responsabilidades.

Quero que você conquiste seus sonhos, meu filho. Quero continuar ao seu lado para que nada de ruim lhe aconteça. Quero presenciar suas conquistas, fazer parte delas, ser também seu amparo nos dias de tristeza. Você é tudo para mim, e eu tenho certeza que nosso apego jamais terá um fim.                                


"
271,"
O novo membro do clube dos papais


                                    Querido futuro papai! Neste exato momento você deve estar com a cabeça rodando e pensando em mil coisas ao mesmo tempo, mas não precisa se preocupar pois isto é normal para quem vai encarar a paternidade pela primeira vez.

Não duvide das suas capacidades e nem se questione sobre qual tipo de pai você será, nós temos toda confiança de que você tem tudo para ser um pai incrível, dedicado e que amará esta criança com todas as suas forças.

Aproveite este momento para agradecer por esta família linda que vai aumentar de tamanho e para se dar conta do quão afortunado você é por experimentar o mais puro tipo de amor. 

Bem-vindo ao clube dos papais e seja muito feliz!                                


"
272,"
Meu pai e amigo para a vida


                                    Pai, em você encontrei um amigo para a vida e por você sinto um amor sem fim!                                


"
273,"
Esse bebê terá o melhor papai do mundo


                                    Fico feliz por essa bebê que vai nascer porque sei que ele vai ter o melhor papai do mundo. Tenho certeza que juntos viverão momentos incríveis e que serão os melhores amigos.

É impossível você disfarçar a alegria e o entusiasmo que sente porque esses sentimentos estão presentes de forma evidente no brilho do seu olhar e do seu sorriso. O coração certamente bate cada vez mais forte à medida que se aproxima o tão aguardado dia do nascimento.

Que Deus abençoe muito essa nova fase da sua vida que está chegando e que sua família seja presenteada com muito amor.                                


"
274,"
Aguente essa ansiedade, futuro papai


                                    Futuro papai, sei que o seu coração está disparado e sua noites de sono já não são mais as mesmas, mas respire fundo e tenha calma, o que você está sentindo é somente a ansiedade de ver logo a carinha do seu bebê.

Em breve você perceberá quão linda é a vida quando temos um bebê no nosso colo para amar e proteger por toda a eternidade. O capítulo mais bonito da sua história está prestes a começar!

Nunca duvide das suas capacidades, pois tenho toda a confiança que você será um grande pai e dará o melhor pelo seu bebê! Boa sorte e muita felicidade nesta nova fase!                                


"
